"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"262","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","PA",90095,"blood_type_a_allc2",41.176470588
"263","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","PA",90095,"blood_type_b_allc2",23.529411765
"264","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","PA",90095,"blood_type_o_allc2",35.294117647
"265","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","PA",90095,"blood_type_unknown_allc2",0
"266","University of California San Francisco Medical Center (CASF)","CASF","TX1","PA",94118,"blood_type_ab_allc2",5.5555555556
"267","University of California San Francisco Medical Center (CASF)","CASF","TX1","PA",94118,"blood_type_a_allc2",55.555555556
"268","University of California San Francisco Medical Center (CASF)","CASF","TX1","PA",94118,"blood_type_b_allc2",5.5555555556
"269","University of California San Francisco Medical Center (CASF)","CASF","TX1","PA",94118,"blood_type_o_allc2",33.333333333
"270","University of California San Francisco Medical Center (CASF)","CASF","TX1","PA",94118,"blood_type_unknown_allc2",0
"271","University of Chicago Medical Center (ILUC)","ILUC","TX1","PA",60637,"blood_type_ab_allc2",4.347826087
"272","University of Chicago Medical Center (ILUC)","ILUC","TX1","PA",60637,"blood_type_a_allc2",43.47826087
"273","University of Chicago Medical Center (ILUC)","ILUC","TX1","PA",60637,"blood_type_b_allc2",8.6956521739
"274","University of Chicago Medical Center (ILUC)","ILUC","TX1","PA",60637,"blood_type_o_allc2",43.47826087
"275","University of Chicago Medical Center (ILUC)","ILUC","TX1","PA",60637,"blood_type_unknown_allc2",0
"276","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","PA",80045,"blood_type_ab_allc2",0
"277","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","PA",80045,"blood_type_a_allc2",60
"278","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","PA",80045,"blood_type_b_allc2",0
"279","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","PA",80045,"blood_type_o_allc2",40
"280","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","PA",80045,"blood_type_unknown_allc2",0
"281","University of Illinois Medical Center (ILUI)","ILUI","TX1","PA",60612,"blood_type_ab_allc2",20
"282","University of Illinois Medical Center (ILUI)","ILUI","TX1","PA",60612,"blood_type_a_allc2",0
"283","University of Illinois Medical Center (ILUI)","ILUI","TX1","PA",60612,"blood_type_b_allc2",40
"284","University of Illinois Medical Center (ILUI)","ILUI","TX1","PA",60612,"blood_type_o_allc2",40
"285","University of Illinois Medical Center (ILUI)","ILUI","TX1","PA",60612,"blood_type_unknown_allc2",0
"286","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","PA",52242,"blood_type_ab_allc2",NA
"287","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","PA",52242,"blood_type_a_allc2",NA
"288","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","PA",52242,"blood_type_b_allc2",NA
"289","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","PA",52242,"blood_type_o_allc2",NA
"290","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","PA",52242,"blood_type_unknown_allc2",NA
"291","University of Maryland Medical System (MDUM)","MDUM","TX1","PA",21201,"blood_type_ab_allc2",0
"292","University of Maryland Medical System (MDUM)","MDUM","TX1","PA",21201,"blood_type_a_allc2",33.333333333
"293","University of Maryland Medical System (MDUM)","MDUM","TX1","PA",21201,"blood_type_b_allc2",16.666666667
"294","University of Maryland Medical System (MDUM)","MDUM","TX1","PA",21201,"blood_type_o_allc2",50
"295","University of Maryland Medical System (MDUM)","MDUM","TX1","PA",21201,"blood_type_unknown_allc2",0
"296","University of Michigan Medical Center (MIUM)","MIUM","TX1","PA",48109,"blood_type_ab_allc2",40
"297","University of Michigan Medical Center (MIUM)","MIUM","TX1","PA",48109,"blood_type_a_allc2",0
"298","University of Michigan Medical Center (MIUM)","MIUM","TX1","PA",48109,"blood_type_b_allc2",0
"299","University of Michigan Medical Center (MIUM)","MIUM","TX1","PA",48109,"blood_type_o_allc2",60
"300","University of Michigan Medical Center (MIUM)","MIUM","TX1","PA",48109,"blood_type_unknown_allc2",0
"301","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","PA",55454,"blood_type_ab_allc2",2.7777777778
"302","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","PA",55454,"blood_type_a_allc2",34.722222222
"303","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","PA",55454,"blood_type_b_allc2",11.111111111
"304","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","PA",55454,"blood_type_o_allc2",51.388888889
"305","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","PA",55454,"blood_type_unknown_allc2",0
"306","University of North Carolina Hospitals (NCMH)","NCMH","TX1","PA",27514,"blood_type_ab_allc2",33.333333333
"307","University of North Carolina Hospitals (NCMH)","NCMH","TX1","PA",27514,"blood_type_a_allc2",33.333333333
"308","University of North Carolina Hospitals (NCMH)","NCMH","TX1","PA",27514,"blood_type_b_allc2",0
"309","University of North Carolina Hospitals (NCMH)","NCMH","TX1","PA",27514,"blood_type_o_allc2",33.333333333
"310","University of North Carolina Hospitals (NCMH)","NCMH","TX1","PA",27514,"blood_type_unknown_allc2",0
"311","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","PA",15213,"blood_type_ab_allc2",0
"312","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","PA",15213,"blood_type_a_allc2",54.545454545
"313","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","PA",15213,"blood_type_b_allc2",9.0909090909
"314","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","PA",15213,"blood_type_o_allc2",36.363636364
"315","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","PA",15213,"blood_type_unknown_allc2",0
"316","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","PA",22908,"blood_type_ab_allc2",0
"317","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","PA",22908,"blood_type_a_allc2",47.368421053
"318","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","PA",22908,"blood_type_b_allc2",15.789473684
"319","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","PA",22908,"blood_type_o_allc2",36.842105263
"320","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","PA",22908,"blood_type_unknown_allc2",0
"321","University of Washington Medical Center (WAUW)","WAUW","TX1","PA",98195,"blood_type_ab_allc2",0
"322","University of Washington Medical Center (WAUW)","WAUW","TX1","PA",98195,"blood_type_a_allc2",0
"323","University of Washington Medical Center (WAUW)","WAUW","TX1","PA",98195,"blood_type_b_allc2",0
"324","University of Washington Medical Center (WAUW)","WAUW","TX1","PA",98195,"blood_type_o_allc2",100
"325","University of Washington Medical Center (WAUW)","WAUW","TX1","PA",98195,"blood_type_unknown_allc2",0
"326","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","PA",53792,"blood_type_ab_allc2",7.1428571429
"327","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","PA",53792,"blood_type_a_allc2",42.857142857
"328","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","PA",53792,"blood_type_b_allc2",7.1428571429
"329","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","PA",53792,"blood_type_o_allc2",42.857142857
"330","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","PA",53792,"blood_type_unknown_allc2",0
"331","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","PA",15224,"blood_type_ab_allc2",5
"332","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","PA",15224,"blood_type_a_allc2",30
"333","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","PA",15224,"blood_type_b_allc2",5
"334","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","PA",15224,"blood_type_o_allc2",60
"335","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","PA",15224,"blood_type_unknown_allc2",0
"336","Vidant Medical Center (NCEC)","NCEC","TX1","PA",27834,"blood_type_ab_allc2",0
"337","Vidant Medical Center (NCEC)","NCEC","TX1","PA",27834,"blood_type_a_allc2",100
"338","Vidant Medical Center (NCEC)","NCEC","TX1","PA",27834,"blood_type_b_allc2",0
"339","Vidant Medical Center (NCEC)","NCEC","TX1","PA",27834,"blood_type_o_allc2",0
"340","Vidant Medical Center (NCEC)","NCEC","TX1","PA",27834,"blood_type_unknown_allc2",0
"341","Virginia Mason Medical Center (WAVM)","WAVM","TX1","PA",98111,"blood_type_ab_allc2",0
"342","Virginia Mason Medical Center (WAVM)","WAVM","TX1","PA",98111,"blood_type_a_allc2",66.666666667
"343","Virginia Mason Medical Center (WAVM)","WAVM","TX1","PA",98111,"blood_type_b_allc2",0
"344","Virginia Mason Medical Center (WAVM)","WAVM","TX1","PA",98111,"blood_type_o_allc2",33.333333333
"345","Virginia Mason Medical Center (WAVM)","WAVM","TX1","PA",98111,"blood_type_unknown_allc2",0
"346","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"blood_type_ab_allc2",0
"347","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"blood_type_a_allc2",50
"348","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"blood_type_b_allc2",16.666666667
"349","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"blood_type_o_allc2",33.333333333
"350","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"blood_type_unknown_allc2",0
"351","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"blood_type_ab_allc2",0
"352","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"blood_type_a_allc2",33.333333333
"353","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"blood_type_b_allc2",0
"354","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"blood_type_o_allc2",66.666666667
"355","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"blood_type_unknown_allc2",0
