"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"288","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1",19104,"age_70_allc2",0
"289","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_2_11_allc2",0
"290","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_12_17_allc2",0
"291","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_2_allc2",0
"292","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_18_34_allc2",10.294117647
"293","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_35_49_allc2",29.411764706
"294","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_50_64_allc2",51.470588235
"295","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_65_69_allc2",8.8235294118
"296","Houston Methodist Hospital (TXMH)","TXMH","TX1",77030,"age_70_allc2",0
"297","Indiana University Health (INIM)","INIM","TX1",46202,"age_2_11_allc2",11.538461538
"298","Indiana University Health (INIM)","INIM","TX1",46202,"age_12_17_allc2",3.8461538462
"299","Indiana University Health (INIM)","INIM","TX1",46202,"age_2_allc2",3.8461538462
"300","Indiana University Health (INIM)","INIM","TX1",46202,"age_18_34_allc2",7.6923076923
"301","Indiana University Health (INIM)","INIM","TX1",46202,"age_35_49_allc2",19.230769231
"302","Indiana University Health (INIM)","INIM","TX1",46202,"age_50_64_allc2",30.769230769
"303","Indiana University Health (INIM)","INIM","TX1",46202,"age_65_69_allc2",23.076923077
"304","Indiana University Health (INIM)","INIM","TX1",46202,"age_70_allc2",0
"305","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_2_11_allc2",0
"306","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_12_17_allc2",0
"307","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_2_allc2",0
"308","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_18_34_allc2",14.634146341
"309","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_35_49_allc2",29.268292683
"310","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_50_64_allc2",46.341463415
"311","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_65_69_allc2",9.756097561
"312","Inova Fairfax Hospital (VAFH)","VAFH","TX1",22042,"age_70_allc2",0
"313","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_2_11_allc2",0
"314","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_12_17_allc2",0
"315","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_2_allc2",0
"316","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_18_34_allc2",9.0909090909
"317","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_35_49_allc2",13.636363636
"318","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_50_64_allc2",63.636363636
"319","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_65_69_allc2",13.636363636
"320","Integris Baptist Medical Center (OKBC)","OKBC","TX1",73112,"age_70_allc2",0
"321","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_2_11_allc2",0
"322","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_12_17_allc2",0
"323","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_2_allc2",0
"324","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_18_34_allc2",35.294117647
"325","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_35_49_allc2",35.294117647
"326","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_50_64_allc2",23.529411765
"327","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_65_69_allc2",5.8823529412
"328","Intermountain Medical Center (UTLD)","UTLD","TX1",84107,"age_70_allc2",0
"329","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_2_11_allc2",2.7027027027
"330","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_12_17_allc2",2.7027027027
"331","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_2_allc2",0
"332","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_18_34_allc2",8.1081081081
"333","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_35_49_allc2",21.621621622
"334","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_50_64_allc2",62.162162162
"335","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_65_69_allc2",2.7027027027
"336","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1",33136,"age_70_allc2",0
"337","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_2_11_allc2",0
"338","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_12_17_allc2",0
"339","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_2_allc2",0
"340","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_18_34_allc2",0
"341","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_35_49_allc2",25
"342","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_50_64_allc2",68.75
"343","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_65_69_allc2",6.25
"344","Jewish Hospital (KYJH)","KYJH","TX1",40202,"age_70_allc2",0
"345","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_2_11_allc2",5.1282051282
"346","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_12_17_allc2",7.6923076923
"347","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_2_allc2",2.5641025641
"348","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_18_34_allc2",5.1282051282
"349","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_35_49_allc2",28.205128205
"350","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_50_64_allc2",48.717948718
"351","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_65_69_allc2",2.5641025641
"352","Johns Hopkins Hospital (MDJH)","MDJH","TX1",21287,"age_70_allc2",0
"353","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_2_11_allc2",0
"354","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_12_17_allc2",0
"355","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_2_allc2",0
"356","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_18_34_allc2",0
"357","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_35_49_allc2",16.666666667
"358","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_50_64_allc2",58.333333333
"359","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_65_69_allc2",25
"360","Keck Hospital of USC (CAUH)","CAUH","TX1",90033,"age_70_allc2",0
"361","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_2_11_allc2",60
"362","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_12_17_allc2",0
"363","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_2_allc2",40
"364","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_18_34_allc2",0
"365","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_35_49_allc2",0
"366","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_50_64_allc2",0
"367","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_65_69_allc2",0
"368","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1",38103,"age_70_allc2",0
"369","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_2_11_allc2",7.1428571429
"370","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_12_17_allc2",7.1428571429
"371","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_2_allc2",42.857142857
"372","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_18_34_allc2",28.571428571
"373","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_35_49_allc2",0
"374","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_50_64_allc2",14.285714286
"375","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_65_69_allc2",0
"376","Loma Linda University Medical Center (CALL)","CALL","TX1",92354,"age_70_allc2",0
"377","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_2_11_allc2",0
"378","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_12_17_allc2",0
"379","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_2_allc2",0
"380","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_18_34_allc2",22.222222222
"381","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_35_49_allc2",29.62962963
"382","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_50_64_allc2",40.740740741
"383","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_65_69_allc2",7.4074074074
"384","Loyola University Medical Center (ILLU)","ILLU","TX1",60153,"age_70_allc2",0
"385","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_2_11_allc2",28.571428571
"386","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_12_17_allc2",38.095238095
"387","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_2_allc2",9.5238095238
"388","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_18_34_allc2",23.80952381
"389","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_35_49_allc2",0
"390","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_50_64_allc2",0
"391","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_65_69_allc2",0
"392","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1",94304,"age_70_allc2",0
"393","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_2_11_allc2",0
"394","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_12_17_allc2",0
"395","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_2_allc2",0
"396","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_18_34_allc2",3.7037037037
"397","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_35_49_allc2",22.222222222
"398","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_50_64_allc2",66.666666667
"399","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_65_69_allc2",3.7037037037
"400","Massachusetts General Hospital (MAMG)","MAMG","TX1",2114,"age_70_allc2",3.7037037037
"401","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_2_11_allc2",0
"402","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_12_17_allc2",0
"403","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_2_allc2",0
"404","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_18_34_allc2",13.513513514
"405","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_35_49_allc2",18.918918919
"406","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_50_64_allc2",62.162162162
"407","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_65_69_allc2",5.4054054054
"408","Mayo Clinic Florida (FLSL)","FLSL","TX1",32224,"age_70_allc2",0
"409","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_2_11_allc2",0
"410","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_12_17_allc2",0
"411","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_2_allc2",0
"412","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_18_34_allc2",21.739130435
"413","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_35_49_allc2",21.739130435
"414","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_50_64_allc2",52.173913043
"415","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_65_69_allc2",4.347826087
"416","Mayo Clinic Hospital (AZMC)","AZMC","TX1",85054,"age_70_allc2",0
"417","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_2_11_allc2",0
"418","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_12_17_allc2",0
"419","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_2_allc2",0
"420","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_18_34_allc2",0
"421","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_35_49_allc2",25
"422","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_50_64_allc2",68.75
"423","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_65_69_allc2",6.25
"424","Medical City Dallas Hospital (TXHD)","TXHD","TX1",75230,"age_70_allc2",0
"425","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_2_11_allc2",0
"426","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_12_17_allc2",0
"427","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_2_allc2",0
"428","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_18_34_allc2",7.1428571429
"429","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_35_49_allc2",42.857142857
"430","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_50_64_allc2",40.476190476
"431","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_65_69_allc2",9.5238095238
"432","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1",23219,"age_70_allc2",0
"433","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_2_11_allc2",0
"434","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_12_17_allc2",0
"435","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_2_allc2",0
"436","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_18_34_allc2",8.3333333333
"437","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_35_49_allc2",27.777777778
"438","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_50_64_allc2",52.777777778
"439","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_65_69_allc2",11.111111111
"440","Medical University of South Carolina (SCMU)","SCMU","TX1",29425,"age_70_allc2",0
"441","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_2_11_allc2",0
"442","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_12_17_allc2",0
"443","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_2_allc2",0
"444","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_18_34_allc2",14.035087719
"445","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_35_49_allc2",19.298245614
"446","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_50_64_allc2",50.877192982
"447","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_65_69_allc2",10.526315789
"448","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1",77030,"age_70_allc2",5.2631578947
"449","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_2_11_allc2",0
"450","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_12_17_allc2",0
"451","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_2_allc2",0
"452","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_18_34_allc2",5.8823529412
"453","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_35_49_allc2",23.529411765
"454","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_50_64_allc2",52.941176471
"455","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_65_69_allc2",17.647058824
"456","Memorial Regional Hospital (FLMR)","FLMR","TX1",33021,"age_70_allc2",0
"457","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_2_11_allc2",0
"458","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_12_17_allc2",0
"459","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_2_allc2",0
"460","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_18_34_allc2",17.391304348
"461","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_35_49_allc2",13.043478261
"462","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_50_64_allc2",52.173913043
"463","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_65_69_allc2",13.043478261
"464","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_70_allc2",4.347826087
"465","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_2_11_allc2",0
"466","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_12_17_allc2",0
"467","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_2_allc2",0
"468","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_18_34_allc2",9.8039215686
"469","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_35_49_allc2",25.490196078
"470","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_50_64_allc2",43.137254902
"471","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_65_69_allc2",17.647058824
"472","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_70_allc2",3.9215686275
"473","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_2_11_allc2",0
"474","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_12_17_allc2",1.1235955056
"475","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_2_allc2",5.6179775281
"476","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_18_34_allc2",11.235955056
"477","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_35_49_allc2",22.471910112
"478","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_50_64_allc2",43.820224719
"479","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_65_69_allc2",13.483146067
"480","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_70_allc2",2.2471910112
"481","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_2_11_allc2",16.666666667
"482","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_12_17_allc2",16.666666667
"483","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_2_allc2",33.333333333
"484","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_18_34_allc2",33.333333333
"485","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_35_49_allc2",0
"486","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_50_64_allc2",0
"487","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_65_69_allc2",0
"488","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_70_allc2",0
"489","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_2_11_allc2",0
"490","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_12_17_allc2",0
"491","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_2_allc2",0
"492","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_18_34_allc2",4.1666666667
"493","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_35_49_allc2",50
"494","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_50_64_allc2",41.666666667
"495","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_65_69_allc2",4.1666666667
"496","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_70_allc2",0
"497","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_2_11_allc2",0
"498","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_12_17_allc2",0
"499","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_2_allc2",0
"500","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_18_34_allc2",0
"501","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_35_49_allc2",27.777777778
"502","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_50_64_allc2",50
"503","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_65_69_allc2",22.222222222
"504","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_70_allc2",0
"505","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_2_11_allc2",0
"506","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_12_17_allc2",0
"507","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_2_allc2",0
"508","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_18_34_allc2",12.5
"509","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_35_49_allc2",25
"510","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_50_64_allc2",50
"511","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_65_69_allc2",6.25
"512","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_70_allc2",6.25
"513","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_2_11_allc2",0
"514","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_12_17_allc2",0
"515","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_2_allc2",0
"516","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_18_34_allc2",13.461538462
"517","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_35_49_allc2",38.461538462
"518","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_50_64_allc2",42.307692308
"519","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_65_69_allc2",5.7692307692
"520","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_70_allc2",0
"521","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_2_11_allc2",60
"522","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_12_17_allc2",20
"523","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_2_allc2",20
"524","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_18_34_allc2",0
"525","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_35_49_allc2",0
"526","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_50_64_allc2",0
"527","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_65_69_allc2",0
"528","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_70_allc2",0
"529","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_2_11_allc2",3.0612244898
"530","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_12_17_allc2",1.0204081633
"531","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_2_allc2",2.0408163265
"532","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_18_34_allc2",14.285714286
"533","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_35_49_allc2",27.551020408
"534","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_50_64_allc2",44.897959184
"535","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_65_69_allc2",6.1224489796
"536","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_70_allc2",1.0204081633
"537","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_2_11_allc2",0
"538","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_12_17_allc2",0
"539","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_2_allc2",1.6393442623
"540","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_18_34_allc2",9.8360655738
"541","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_35_49_allc2",26.229508197
"542","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_50_64_allc2",59.016393443
"543","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_65_69_allc2",3.2786885246
"544","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_70_allc2",0
"545","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_2_11_allc2",0
"546","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_12_17_allc2",0
"547","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_2_allc2",0
"548","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_18_34_allc2",33.333333333
"549","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_35_49_allc2",33.333333333
"550","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_50_64_allc2",25
"551","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_65_69_allc2",0
"552","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_70_allc2",8.3333333333
"553","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_2_11_allc2",0
"554","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_12_17_allc2",0
"555","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_2_allc2",0
"556","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_18_34_allc2",0
"557","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_35_49_allc2",100
"558","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_50_64_allc2",0
"559","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_65_69_allc2",0
"560","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_70_allc2",0
"561","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_2_11_allc2",0
"562","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_12_17_allc2",0
"563","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_2_allc2",0
"564","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_18_34_allc2",0
"565","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_35_49_allc2",11.111111111
"566","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_50_64_allc2",66.666666667
"567","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_65_69_allc2",22.222222222
"568","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_70_allc2",0
"569","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_2_11_allc2",60
