"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"270","Christiana Care Health Services (DECC)","DECC","TX1","KI",19713,"race_unknown_allc2",0
"271","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"asian_allc2",4.0201005025
"272","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"african_american_allc2",44.974874372
"273","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"hispanic_latino_allc2",21.231155779
"274","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"white_allc2",28.768844221
"275","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"race_other_allc2",1.0050251256
"276","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","KI",33331,"race_unknown_allc2",0
"277","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"asian_allc2",0
"278","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"african_american_allc2",20
"279","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"hispanic_latino_allc2",20
"280","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"white_allc2",50
"281","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"race_other_allc2",10
"282","Cook Children's Medical Center (TXCF)","TXCF","TX1","KI",76104,"race_unknown_allc2",0
"283","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"asian_allc2",3.317535545
"284","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"african_american_allc2",60.18957346
"285","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"hispanic_latino_allc2",4.2654028436
"286","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"white_allc2",28.909952607
"287","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"race_other_allc2",3.317535545
"288","Crozer-Chester Medical Center (PACC)","PACC","TX1","KI",19013,"race_unknown_allc2",0
"289","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"asian_allc2",1.0204081633
"290","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"african_american_allc2",0.5102040816
"291","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"hispanic_latino_allc2",86.734693878
"292","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"white_allc2",9.693877551
"293","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"race_other_allc2",2.0408163265
"294","Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","KI",78539,"race_unknown_allc2",0
"295","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"asian_allc2",0
"296","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"african_american_allc2",0
"297","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"hispanic_latino_allc2",83.333333333
"298","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"white_allc2",16.666666667
"299","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"race_other_allc2",0
"300","Driscoll Children's Hospital (TXDC)","TXDC","TX1","KI",78411,"race_unknown_allc2",0
"301","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"asian_allc2",3.2679738562
"302","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"african_american_allc2",55.22875817
"303","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"hispanic_latino_allc2",2.7777777778
"304","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"white_allc2",37.581699346
"305","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"race_other_allc2",1.1437908497
"306","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"race_unknown_allc2",0
"307","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"asian_allc2",1.7543859649
"308","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"african_american_allc2",54.385964912
"309","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"hispanic_latino_allc2",13.157894737
"310","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"white_allc2",30.701754386
"311","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"race_other_allc2",0
"312","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"race_unknown_allc2",0
"313","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"asian_allc2",3.7916857012
"314","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"african_american_allc2",66.05756053
"315","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"hispanic_latino_allc2",4.9337597076
"316","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"white_allc2",24.623115578
"317","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"race_other_allc2",0.5938784833
"318","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"race_unknown_allc2",0
"319","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"asian_allc2",4.9450549451
"320","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"african_american_allc2",32.417582418
"321","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"hispanic_latino_allc2",3.8461538462
"322","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"white_allc2",57.692307692
"323","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"race_other_allc2",1.0989010989
"324","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"race_unknown_allc2",0
"325","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"asian_allc2",2.7472527473
"326","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"african_american_allc2",38.461538462
"327","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"hispanic_latino_allc2",4.9450549451
"328","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"white_allc2",53.846153846
"329","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"race_other_allc2",0
"330","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"race_unknown_allc2",0
"331","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"asian_allc2",5.7649667406
"332","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"african_american_allc2",33.924611973
"333","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"hispanic_latino_allc2",19.955654102
"334","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"white_allc2",39.689578714
"335","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"race_other_allc2",0.6651884701
"336","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"race_unknown_allc2",0
"337","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"asian_allc2",9.2077087794
"338","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"african_american_allc2",32.334047109
"339","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"hispanic_latino_allc2",8.7794432548
"340","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"white_allc2",48.608137045
"341","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"race_other_allc2",1.0706638116
"342","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"race_unknown_allc2",0
"343","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"asian_allc2",1.7857142857
"344","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"african_american_allc2",8.9285714286
"345","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"hispanic_latino_allc2",5.3571428571
"346","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"white_allc2",83.928571429
"347","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"race_other_allc2",0
"348","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"race_unknown_allc2",0
"349","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"asian_allc2",4.7272727273
"350","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"african_american_allc2",74.909090909
"351","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"hispanic_latino_allc2",7.6363636364
"352","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"white_allc2",11.272727273
"353","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"race_other_allc2",1.4545454545
"354","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"race_unknown_allc2",0
"355","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"asian_allc2",9.0042372881
"356","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"african_american_allc2",61.652542373
"357","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"hispanic_latino_allc2",6.9915254237
"358","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"white_allc2",22.033898305
"359","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"race_other_allc2",0.3177966102
"360","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"race_unknown_allc2",0
"361","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"asian_allc2",12.5
"362","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"african_american_allc2",25.892857143
"363","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"hispanic_latino_allc2",22.321428571
"364","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"white_allc2",38.392857143
"365","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"race_other_allc2",0.8928571429
"366","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"race_unknown_allc2",0
"367","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"asian_allc2",2.9702970297
"368","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"african_american_allc2",65.346534653
"369","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"hispanic_latino_allc2",7.9207920792
"370","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"white_allc2",23.762376238
"371","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"race_other_allc2",0
"372","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"race_unknown_allc2",0
"373","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"asian_allc2",5.2631578947
"374","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"african_american_allc2",46.052631579
"375","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"hispanic_latino_allc2",13.157894737
"376","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"white_allc2",35.526315789
"377","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"race_other_allc2",0
"378","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"race_unknown_allc2",0
"379","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"asian_allc2",13.318777293
"380","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"african_american_allc2",5.6768558952
"381","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"hispanic_latino_allc2",78.820960699
"382","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"white_allc2",1.9650655022
"383","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"race_other_allc2",0.2183406114
"384","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"race_unknown_allc2",0
"385","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"asian_allc2",1.9704433498
"386","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"african_american_allc2",82.75862069
"387","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"hispanic_latino_allc2",1.4778325123
"388","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"white_allc2",7.881773399
"389","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"race_other_allc2",5.9113300493
"390","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"race_unknown_allc2",0
"391","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"asian_allc2",7.7142857143
"392","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"african_american_allc2",33.714285714
"393","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"hispanic_latino_allc2",18
"394","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"white_allc2",36.571428571
"395","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"race_other_allc2",4
"396","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"race_unknown_allc2",0
"397","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"asian_allc2",14.285714286
"398","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"african_american_allc2",14.285714286
"399","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"hispanic_latino_allc2",0
"400","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"white_allc2",71.428571429
"401","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"race_other_allc2",0
"402","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"race_unknown_allc2",0
"403","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"asian_allc2",15.3125
"404","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"african_american_allc2",27.1875
"405","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"hispanic_latino_allc2",11.25
"406","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"white_allc2",40.625
"407","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"race_other_allc2",5.625
"408","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"race_unknown_allc2",0
"409","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"asian_allc2",4.9450549451
"410","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"african_american_allc2",55.494505495
"411","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"hispanic_latino_allc2",1.6483516484
"412","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"white_allc2",37.362637363
"413","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"race_other_allc2",0.5494505495
"414","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"race_unknown_allc2",0
"415","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"asian_allc2",3.233256351
"416","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"african_american_allc2",49.422632794
"417","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"hispanic_latino_allc2",3.233256351
"418","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"white_allc2",43.187066975
"419","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"race_other_allc2",0.9237875289
"420","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"race_unknown_allc2",0
"421","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"asian_allc2",7.7256944444
"422","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"african_american_allc2",44.010416667
"423","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"hispanic_latino_allc2",5.7291666667
"424","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"white_allc2",42.534722222
"425","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"race_other_allc2",0
"426","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"race_unknown_allc2",0
"427","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"asian_allc2",7.8431372549
"428","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"african_american_allc2",35.574229692
"429","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"hispanic_latino_allc2",30.112044818
"430","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"white_allc2",25.980392157
"431","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"race_other_allc2",0.4901960784
"432","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"race_unknown_allc2",0
"433","Indiana University Health (INIM)","INIM","TX1","KI",46202,"asian_allc2",3.6388140162
"434","Indiana University Health (INIM)","INIM","TX1","KI",46202,"african_american_allc2",28.032345013
"435","Indiana University Health (INIM)","INIM","TX1","KI",46202,"hispanic_latino_allc2",5.1212938005
"436","Indiana University Health (INIM)","INIM","TX1","KI",46202,"white_allc2",62.938005391
"437","Indiana University Health (INIM)","INIM","TX1","KI",46202,"race_other_allc2",0.269541779
"438","Indiana University Health (INIM)","INIM","TX1","KI",46202,"race_unknown_allc2",0
"439","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"asian_allc2",14.788732394
"440","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"african_american_allc2",34.741784038
"441","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"hispanic_latino_allc2",17.136150235
"442","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"white_allc2",30.751173709
"443","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"race_other_allc2",2.5821596244
"444","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"race_unknown_allc2",0
"445","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"asian_allc2",5.1792828685
"446","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"african_american_allc2",23.90438247
"447","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"hispanic_latino_allc2",7.5697211155
"448","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"white_allc2",58.167330677
"449","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"race_other_allc2",5.1792828685
"450","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"race_unknown_allc2",0
"451","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"asian_allc2",8.8803088803
"452","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"african_american_allc2",2.3166023166
"453","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"hispanic_latino_allc2",15.444015444
"454","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"white_allc2",69.111969112
"455","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"race_other_allc2",4.2471042471
"456","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"race_unknown_allc2",0
"457","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"asian_allc2",9.219858156
"458","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"african_american_allc2",7.8014184397
"459","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"hispanic_latino_allc2",7.8014184397
"460","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"white_allc2",73.758865248
"461","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"race_other_allc2",1.4184397163
"462","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"race_unknown_allc2",0
"463","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"asian_allc2",3.1221303949
"464","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"african_american_allc2",43.526170799
"465","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"hispanic_latino_allc2",37.373737374
"466","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"white_allc2",15.610651974
"467","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"race_other_allc2",0.3673094582
"468","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"race_unknown_allc2",0
"469","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"asian_allc2",0.8547008547
"470","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"african_american_allc2",64.102564103
"471","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"hispanic_latino_allc2",10.256410256
"472","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"white_allc2",23.931623932
"473","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"race_other_allc2",0.8547008547
"474","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"race_unknown_allc2",0
"475","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"asian_allc2",2.8776978417
"476","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"african_american_allc2",33.45323741
"477","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"hispanic_latino_allc2",2.1582733813
"478","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"white_allc2",61.151079137
"479","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"race_other_allc2",0.3597122302
"480","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"race_unknown_allc2",0
"481","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"asian_allc2",8.649035025
"482","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"african_american_allc2",48.892065761
"483","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"hispanic_latino_allc2",4.2172980701
"484","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"white_allc2",38.098641887
"485","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"race_other_allc2",0.1429592566
"486","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"race_unknown_allc2",0
"487","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"asian_allc2",19.384615385
"488","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"african_american_allc2",8.6153846154
"489","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"hispanic_latino_allc2",60.230769231
"490","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"white_allc2",10.923076923
"491","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"race_other_allc2",0.8461538462
"492","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"race_unknown_allc2",0
"493","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"asian_allc2",14.361702128
"494","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"african_american_allc2",6.914893617
"495","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"hispanic_latino_allc2",11.70212766
"496","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"white_allc2",64.361702128
"497","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"race_other_allc2",2.6595744681
"498","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"race_unknown_allc2",0
"499","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"asian_allc2",9.4339622642
"500","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"african_american_allc2",22.641509434
"501","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"hispanic_latino_allc2",20.754716981
"502","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"white_allc2",45.283018868
"503","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"race_other_allc2",1.8867924528
"504","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"race_unknown_allc2",0
"505","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"asian_allc2",2.4630541872
"506","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"african_american_allc2",5.4187192118
"507","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"hispanic_latino_allc2",87.192118227
"508","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"white_allc2",4.4334975369
"509","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"race_other_allc2",0.4926108374
"510","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"race_unknown_allc2",0
"511","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"asian_allc2",0
"512","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"african_american_allc2",75
"513","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"hispanic_latino_allc2",25
"514","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"white_allc2",0
"515","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"race_other_allc2",0
"516","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"race_unknown_allc2",0
"517","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"asian_allc2",8
"518","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"african_american_allc2",8
"519","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"hispanic_latino_allc2",22.545454545
"520","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"white_allc2",59.636363636
"521","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"race_other_allc2",1.8181818182
"522","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"race_unknown_allc2",0
"523","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"asian_allc2",4.3918918919
"524","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"african_american_allc2",12.162162162
"525","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"hispanic_latino_allc2",15.540540541
"526","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"white_allc2",67.22972973
"527","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"race_other_allc2",0.6756756757
"528","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"race_unknown_allc2",0
"529","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"asian_allc2",9.3541202673
"530","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"african_american_allc2",13.363028953
"531","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"hispanic_latino_allc2",56.198960653
"532","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"white_allc2",19.97030438
"533","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"race_other_allc2",1.1135857461
"534","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"race_unknown_allc2",0
"535","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"asian_allc2",25
"536","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"african_american_allc2",56.25
"537","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"hispanic_latino_allc2",0
"538","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"white_allc2",18.75
"539","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"race_other_allc2",0
