"","entire_name","ctr_cd","ctr_ty","org","zipcode","gender_category","gender_category_percent"
"277","Research Medical Center (MORH)","MORH","TX1","KI",64132,"female_allc2",33.505154639
"278","Research Medical Center (MORH)","MORH","TX1","KI",64132,"male_allc2",66.494845361
"279","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"female_allc2",38.846153846
"280","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"male_allc2",61.153846154
"281","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"female_allc2",29.378531073
"282","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"male_allc2",70.621468927
"283","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"female_allc2",34.552845528
"284","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"male_allc2",65.447154472
"285","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"female_allc2",41.779975278
"286","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"male_allc2",58.220024722
"287","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"female_allc2",34.474885845
"288","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"male_allc2",65.525114155
"289","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"female_allc2",45.142857143
"290","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"male_allc2",54.857142857
"291","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"female_allc2",35.681669928
"292","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"male_allc2",64.318330072
"293","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"female_allc2",34.782608696
"294","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"male_allc2",65.217391304
"295","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"female_allc2",38.554216867
"296","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"male_allc2",61.445783133
"297","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"female_allc2",37.837837838
"298","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"male_allc2",62.162162162
"299","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"female_allc2",34.831460674
"300","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"male_allc2",65.168539326
"301","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"female_allc2",40.206185567
"302","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"male_allc2",59.793814433
"303","Sanford Medical Center Fargo (NDSL)","NDSL","TX1","KI",58104,"female_allc2",32.203389831
"304","Sanford Medical Center Fargo (NDSL)","NDSL","TX1","KI",58104,"male_allc2",67.796610169
"305","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KI",76508,"female_allc2",42.69005848
"306","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KI",76508,"male_allc2",57.30994152
"307","Scripps Green Hospital (CAGH)","CAGH","TX1","KI",92037,"female_allc2",40.848214286
"308","Scripps Green Hospital (CAGH)","CAGH","TX1","KI",92037,"male_allc2",59.151785714
"309","Seattle Children's Hospital (WACH)","WACH","TX1","KI",98105,"female_allc2",40
"310","Seattle Children's Hospital (WACH)","WACH","TX1","KI",98105,"male_allc2",60
"311","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KI",23507,"female_allc2",46.681415929
"312","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KI",23507,"male_allc2",53.318584071
"313","Sharp Memorial Hospital (CASH)","CASH","TX1","KI",92123,"female_allc2",38.047808765
"314","Sharp Memorial Hospital (CASH)","CASH","TX1","KI",92123,"male_allc2",61.952191235
"315","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KI",63104,"female_allc2",46.428571429
"316","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KI",63104,"male_allc2",53.571428571
"317","St John Hospital and Medical Center (MISJ)","MISJ","TX1","KI",48236,"female_allc2",43.005181347
"318","St John Hospital and Medical Center (MISJ)","MISJ","TX1","KI",48236,"male_allc2",56.994818653
"319","St John Medical Center (OKSJ)","OKSJ","TX1","KI",74104,"female_allc2",32.116788321
"320","St John Medical Center (OKSJ)","OKSJ","TX1","KI",74104,"male_allc2",67.883211679
"321","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","KI",64111,"female_allc2",40.825688073
"322","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","KI",64111,"male_allc2",59.174311927
"323","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KI",46260,"female_allc2",38.759689922
"324","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KI",46260,"male_allc2",61.240310078
"325","St. Christopher's Hospital for Children (PASC)","PASC","TX1","KI",19134,"female_allc2",50
"326","St. Christopher's Hospital for Children (PASC)","PASC","TX1","KI",19134,"male_allc2",50
"327","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","KI",85013,"female_allc2",35.833333333
"328","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","KI",85013,"male_allc2",64.166666667
"329","St. Louis Children's Hospital (MOCH)","MOCH","TX1","KI",63110,"female_allc2",25
"330","St. Louis Children's Hospital (MOCH)","MOCH","TX1","KI",63110,"male_allc2",75
"331","St. Vincent Medical Center (CASV)","CASV","TX1","KI",90057,"female_allc2",37.230769231
"332","St. Vincent Medical Center (CASV)","CASV","TX1","KI",90057,"male_allc2",62.769230769
"333","Stanford Health Care (CASU)","CASU","TX1","KI",94305,"female_allc2",36.587926509
"334","Stanford Health Care (CASU)","CASU","TX1","KI",94305,"male_allc2",63.412073491
"335","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KI",13210,"female_allc2",37.151702786
"336","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KI",13210,"male_allc2",62.848297214
"337","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KI",11203,"female_allc2",38.268156425
"338","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KI",11203,"male_allc2",61.731843575
"339","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KI",14642,"female_allc2",35.799522673
"340","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KI",14642,"male_allc2",64.200477327
"341","Swedish Medical Center (WASM)","WASM","TX1","KI",98122,"female_allc2",43.089430894
"342","Swedish Medical Center (WASM)","WASM","TX1","KI",98122,"male_allc2",56.910569106
"343","Tampa General Hospital (FLTG)","FLTG","TX1","KI",33606,"female_allc2",42.080378251
"344","Tampa General Hospital (FLTG)","FLTG","TX1","KI",33606,"male_allc2",57.919621749
"345","Temple University Hospital (PATU)","PATU","TX1","KI",19140,"female_allc2",36.414565826
"346","Temple University Hospital (PATU)","PATU","TX1","KI",19140,"male_allc2",63.585434174
"347","Texas Children's Hospital (TXTC)","TXTC","TX1","KI",77030,"female_allc2",50
"348","Texas Children's Hospital (TXTC)","TXTC","TX1","KI",77030,"male_allc2",50
"349","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1","KI",76104,"female_allc2",27.450980392
"350","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1","KI",76104,"male_allc2",72.549019608
"351","The Christ Hospital (OHTC)","OHTC","TX1","KI",45219,"female_allc2",42.96875
"352","The Christ Hospital (OHTC)","OHTC","TX1","KI",45219,"male_allc2",57.03125
"353","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KI",44195,"female_allc2",41.216216216
"354","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KI",44195,"male_allc2",58.783783784
"355","The Iowa City VA Health Care System (IAVA)","IAVA","TX1","KI",52246,"female_allc2",5
"356","The Iowa City VA Health Care System (IAVA)","IAVA","TX1","KI",52246,"male_allc2",95
"357","The Lankenau Hospital (PALH)","PALH","TX1","KI",19096,"female_allc2",38.613861386
"358","The Lankenau Hospital (PALH)","PALH","TX1","KI",19096,"male_allc2",61.386138614
"359","The Nebraska Medical Center (NEUN)","NEUN","TX1","KI",68198,"female_allc2",32.710280374
"360","The Nebraska Medical Center (NEUN)","NEUN","TX1","KI",68198,"male_allc2",67.289719626
"361","The Queen's Medical Center (HIQM)","HIQM","TX1","KI",96813,"female_allc2",40.449438202
"362","The Queen's Medical Center (HIQM)","HIQM","TX1","KI",96813,"male_allc2",59.550561798
"363","The University of Vermont Medical Center (VTMC)","VTMC","TX1","KI",5401,"female_allc2",54.166666667
"364","The University of Vermont Medical Center (VTMC)","VTMC","TX1","KI",5401,"male_allc2",45.833333333
"365","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KI",19107,"female_allc2",37.337662338
"366","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KI",19107,"male_allc2",62.662337662
"367","Tufts Medical Center (MANM)","MANM","TX1","KI",2111,"female_allc2",37.566137566
"368","Tufts Medical Center (MANM)","MANM","TX1","KI",2111,"male_allc2",62.433862434
"369","Tulane Medical Center (LATU)","LATU","TX1","KI",70112,"female_allc2",38.782608696
"370","Tulane Medical Center (LATU)","LATU","TX1","KI",70112,"male_allc2",61.217391304
"371","UAMS Medical Center (ARUA)","ARUA","TX1","KI",72205,"female_allc2",41.477272727
"372","UAMS Medical Center (ARUA)","ARUA","TX1","KI",72205,"male_allc2",58.522727273
"373","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","KI",94158,"female_allc2",32.727272727
"374","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","KI",94158,"male_allc2",67.272727273
"375","UF Health Shands Hospital (FLUF)","FLUF","TX1","KI",32608,"female_allc2",41.476274165
"376","UF Health Shands Hospital (FLUF)","FLUF","TX1","KI",32608,"male_allc2",58.523725835
"377","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KI",1655,"female_allc2",39.950980392
"378","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KI",1655,"male_allc2",60.049019608
"379","University Childrens Health (TXUC","TXUC","TX1","KI",78229,"female_allc2",33.333333333
"380","University Childrens Health (TXUC","TXUC","TX1","KI",78229,"male_allc2",66.666666667
"381","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1","KI",11794,"female_allc2",33.333333333
"382","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1","KI",11794,"male_allc2",66.666666667
"383","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1","KI",87106,"female_allc2",45.493562232
"384","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1","KI",87106,"male_allc2",54.506437768
"385","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","KI",78229,"female_allc2",38.954468803
"386","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","KI",78229,"male_allc2",61.045531197
"387","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KI",44106,"female_allc2",37.313432836
"388","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KI",44106,"male_allc2",62.686567164
"389","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1","KI",89102,"female_allc2",37.280701754
"390","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1","KI",89102,"male_allc2",62.719298246
"391","University of Alabama Hospital (ALUA)","ALUA","TX1","KI",35233,"female_allc2",40.137221269
"392","University of Alabama Hospital (ALUA)","ALUA","TX1","KI",35233,"male_allc2",59.862778731
"393","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KI",90095,"female_allc2",35.776277724
"394","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KI",90095,"male_allc2",64.223722276
"395","University of California Davis Medical Center (CASM)","CASM","TX1","KI",95817,"female_allc2",34.290843806
"396","University of California Davis Medical Center (CASM)","CASM","TX1","KI",95817,"male_allc2",65.709156194
"397","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KI",92868,"female_allc2",38.896746818
"398","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KI",92868,"male_allc2",61.103253182
"399","University of California San Diego Medical Center (CASD)","CASD","TX1","KI",92037,"female_allc2",41.482444733
"400","University of California San Diego Medical Center (CASD)","CASD","TX1","KI",92037,"male_allc2",58.517555267
"401","University of California San Francisco Medical Center (CASF)","CASF","TX1","KI",94118,"female_allc2",37.447434819
"402","University of California San Francisco Medical Center (CASF)","CASF","TX1","KI",94118,"male_allc2",62.552565181
"403","University of Chicago Medical Center (ILUC)","ILUC","TX1","KI",60637,"female_allc2",38.095238095
"404","University of Chicago Medical Center (ILUC)","ILUC","TX1","KI",60637,"male_allc2",61.904761905
"405","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KI",45229,"female_allc2",43.902439024
"406","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KI",45229,"male_allc2",56.097560976
"407","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KI",80045,"female_allc2",37.045203969
"408","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KI",80045,"male_allc2",62.954796031
"409","University of Illinois Medical Center (ILUI)","ILUI","TX1","KI",60612,"female_allc2",37.961335677
"410","University of Illinois Medical Center (ILUI)","ILUI","TX1","KI",60612,"male_allc2",62.038664323
"411","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KI",52242,"female_allc2",34.453781513
"412","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KI",52242,"male_allc2",65.546218487
"413","University of Kansas Hospital (KSUK)","KSUK","TX1","KI",66103,"female_allc2",42.1875
"414","University of Kansas Hospital (KSUK)","KSUK","TX1","KI",66103,"male_allc2",57.8125
"415","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KI",40536,"female_allc2",36.607142857
"416","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KI",40536,"male_allc2",63.392857143
"417","University of Maryland Medical System (MDUM)","MDUM","TX1","KI",21201,"female_allc2",41.608738828
"418","University of Maryland Medical System (MDUM)","MDUM","TX1","KI",21201,"male_allc2",58.391261172
"419","University of Michigan Medical Center (MIUM)","MIUM","TX1","KI",48109,"female_allc2",38.671875
"420","University of Michigan Medical Center (MIUM)","MIUM","TX1","KI",48109,"male_allc2",61.328125
"421","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KI",55454,"female_allc2",43.201133144
"422","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KI",55454,"male_allc2",56.798866856
"423","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KI",39216,"female_allc2",44.080604534
"424","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KI",39216,"male_allc2",55.919395466
"425","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1","KI",65201,"female_allc2",33.663366337
"426","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1","KI",65201,"male_allc2",66.336633663
"427","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KI",27514,"female_allc2",45.326504481
"428","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KI",27514,"male_allc2",54.673495519
"429","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KI",15213,"female_allc2",37.769328264
"430","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KI",15213,"male_allc2",62.230671736
"431","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1","KI",37920,"female_allc2",34.812286689
"432","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1","KI",37920,"male_allc2",65.187713311
"433","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KI",77555,"female_allc2",34.598214286
"434","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KI",77555,"male_allc2",65.401785714
"435","University of Toledo Medical Center (OHCO)","OHCO","TX1","KI",43614,"female_allc2",42.016806723
"436","University of Toledo Medical Center (OHCO)","OHCO","TX1","KI",43614,"male_allc2",57.983193277
"437","University of Utah Medical Center (UTMC)","UTMC","TX1","KI",84132,"female_allc2",39.097744361
"438","University of Utah Medical Center (UTMC)","UTMC","TX1","KI",84132,"male_allc2",60.902255639
"439","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KI",22908,"female_allc2",38.086642599
"440","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KI",22908,"male_allc2",61.913357401
"441","University of Washington Medical Center (WAUW)","WAUW","TX1","KI",98195,"female_allc2",41.685144124
"442","University of Washington Medical Center (WAUW)","WAUW","TX1","KI",98195,"male_allc2",58.314855876
"443","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KI",53792,"female_allc2",37.313432836
"444","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KI",53792,"male_allc2",62.686567164
"445","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","KI",15224,"female_allc2",45.454545455
"446","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","KI",15224,"male_allc2",54.545454545
"447","UPMC Hamot (PAPH)","PAPH","TX1","KI",16550,"female_allc2",32.835820896
"448","UPMC Hamot (PAPH)","PAPH","TX1","KI",16550,"male_allc2",67.164179104
"449","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","KI",75390,"female_allc2",40.364188164
"450","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","KI",75390,"male_allc2",59.635811836
"451","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","KI",15240,"female_allc2",4.7694753577
"452","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","KI",15240,"male_allc2",95.230524642
"453","VA Portland Health Care System (ORVA)","ORVA","TX1","KI",97239,"female_allc2",6.2146892655
"454","VA Portland Health Care System (ORVA)","ORVA","TX1","KI",97239,"male_allc2",93.785310734
"455","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KI",37232,"female_allc2",33.918669131
"456","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KI",37232,"male_allc2",66.081330869
"457","Vidant Medical Center (NCEC)","NCEC","TX1","KI",27834,"female_allc2",47.206703911
"458","Vidant Medical Center (NCEC)","NCEC","TX1","KI",27834,"male_allc2",52.793296089
"459","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KI",98111,"female_allc2",40.148698885
"460","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KI",98111,"male_allc2",59.851301115
"461","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KI",27157,"female_allc2",40
"462","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KI",27157,"male_allc2",60
"463","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1","KI",20889,"female_allc2",35.064935065
"464","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1","KI",20889,"male_allc2",64.935064935
"465","Westchester Medical Center (NYWC)","NYWC","TX1","KI",10595,"female_allc2",32.638888889
"466","Westchester Medical Center (NYWC)","NYWC","TX1","KI",10595,"male_allc2",67.361111111
"467","William Beaumont Hospital (MIBH)","MIBH","TX1","KI",48073,"female_allc2",38.483146067
"468","William Beaumont Hospital (MIBH)","MIBH","TX1","KI",48073,"male_allc2",61.516853933
"469","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KI",71103,"female_allc2",38.802083333
"470","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KI",71103,"male_allc2",61.197916667
"471","Yale New Haven Hospital (CTYN)","CTYN","TX1","KI",6510,"female_allc2",36.79389313
"472","Yale New Haven Hospital (CTYN)","CTYN","TX1","KI",6510,"male_allc2",63.20610687
