"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"254","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"blood_type_o_allc2",49.673202614
"255","Duke University Hospital (NCDU)","NCDU","TX1","KI",27710,"blood_type_unknown_allc2",0
"256","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"blood_type_ab_allc2",1.7543859649
"257","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"blood_type_a_allc2",25.438596491
"258","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"blood_type_b_allc2",21.929824561
"259","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"blood_type_o_allc2",50.877192982
"260","East Texas Medical Center (TXTY)","TXTY","TX1","KI",75701,"blood_type_unknown_allc2",0
"261","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"blood_type_ab_allc2",2.4668798538
"262","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"blood_type_a_allc2",25.536774783
"263","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"blood_type_b_allc2",17.86203746
"264","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"blood_type_o_allc2",54.134307903
"265","Emory University Hospital (GAEM)","GAEM","TX1","KI",30322,"blood_type_unknown_allc2",0
"266","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"blood_type_ab_allc2",1.6483516484
"267","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"blood_type_a_allc2",29.120879121
"268","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"blood_type_b_allc2",24.725274725
"269","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"blood_type_o_allc2",44.505494505
"270","Erie County Medical Center (NYEC)","NYEC","TX1","KI",14215,"blood_type_unknown_allc2",0
"271","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"blood_type_ab_allc2",3.8461538462
"272","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"blood_type_a_allc2",31.318681319
"273","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"blood_type_b_allc2",12.087912088
"274","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"blood_type_o_allc2",52.747252747
"275","Erlanger Medical Center (TNEM)","TNEM","TX1","KI",37403,"blood_type_unknown_allc2",0
"276","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"blood_type_ab_allc2",2.2172949002
"277","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"blood_type_a_allc2",24.390243902
"278","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"blood_type_b_allc2",18.181818182
"279","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"blood_type_o_allc2",55.210643016
"280","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KI",32803,"blood_type_unknown_allc2",0
"281","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"blood_type_ab_allc2",0.6423982869
"282","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"blood_type_a_allc2",27.194860814
"283","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"blood_type_b_allc2",17.987152034
"284","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"blood_type_o_allc2",54.175588865
"285","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KI",53226,"blood_type_unknown_allc2",0
"286","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"blood_type_ab_allc2",3.5714285714
"287","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"blood_type_a_allc2",38.392857143
"288","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"blood_type_b_allc2",14.732142857
"289","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"blood_type_o_allc2",43.303571429
"290","Geisinger Medical Center (PAGM)","PAGM","TX1","KI",17822,"blood_type_unknown_allc2",0
"291","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"blood_type_ab_allc2",3.2727272727
"292","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"blood_type_a_allc2",23.272727273
"293","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"blood_type_b_allc2",23.272727273
"294","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"blood_type_o_allc2",50.181818182
"295","George Washington University Hospital (DCGW)","DCGW","TX1","KI",20037,"blood_type_unknown_allc2",0
"296","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"blood_type_ab_allc2",2.6483050847
"297","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"blood_type_a_allc2",25.741525424
"298","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"blood_type_b_allc2",18.961864407
"299","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"blood_type_o_allc2",52.648305085
"300","Georgetown University Medical Center (DCGU)","DCGU","TX1","KI",20007,"blood_type_unknown_allc2",0
"301","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"blood_type_ab_allc2",2.6785714286
"302","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"blood_type_a_allc2",24.553571429
"303","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"blood_type_b_allc2",22.767857143
"304","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"blood_type_o_allc2",50
"305","Hackensack University Medical Center (NJHK)","NJHK","TX1","KI",7601,"blood_type_unknown_allc2",0
"306","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"blood_type_ab_allc2",1.9801980198
"307","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"blood_type_a_allc2",33.663366337
"308","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"blood_type_b_allc2",20.792079208
"309","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"blood_type_o_allc2",43.564356436
"310","Hahnemann University Hospital (PAHM)","PAHM","TX1","KI",19102,"blood_type_unknown_allc2",0
"311","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"blood_type_ab_allc2",1.3157894737
"312","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"blood_type_a_allc2",23.684210526
"313","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"blood_type_b_allc2",30.263157895
"314","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"blood_type_o_allc2",44.736842105
"315","Halifax Medical Center (FLHM)","FLHM","TX1","KI",32114,"blood_type_unknown_allc2",0
"316","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"blood_type_ab_allc2",1.5283842795
"317","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"blood_type_a_allc2",28.602620087
"318","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"blood_type_b_allc2",13.100436681
"319","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"blood_type_o_allc2",56.768558952
"320","Harbor UCLA Medical Center (CALA)","CALA","TX1","KI",90509,"blood_type_unknown_allc2",0
"321","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"blood_type_ab_allc2",0.9852216749
"322","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"blood_type_a_allc2",25.123152709
"323","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"blood_type_b_allc2",23.645320197
"324","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"blood_type_o_allc2",50.246305419
"325","Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","KI",48201,"blood_type_unknown_allc2",0
"326","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"blood_type_ab_allc2",1.4285714286
"327","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"blood_type_a_allc2",29.714285714
"328","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"blood_type_b_allc2",18
"329","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"blood_type_o_allc2",50.857142857
"330","Hartford Hospital (CTHH)","CTHH","TX1","KI",6102,"blood_type_unknown_allc2",0
"331","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"blood_type_ab_allc2",0
"332","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"blood_type_a_allc2",42.857142857
"333","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"blood_type_b_allc2",14.285714286
"334","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"blood_type_o_allc2",42.857142857
"335","Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","KI",49503,"blood_type_unknown_allc2",0
"336","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"blood_type_ab_allc2",1.875
"337","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"blood_type_a_allc2",24.375
"338","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"blood_type_b_allc2",18.75
"339","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"blood_type_o_allc2",55
"340","Hennepin County Medical Center (MNHC)","MNHC","TX1","KI",55415,"blood_type_unknown_allc2",0
"341","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"blood_type_ab_allc2",1.0989010989
"342","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"blood_type_a_allc2",26.923076923
"343","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"blood_type_b_allc2",14.835164835
"344","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"blood_type_o_allc2",57.142857143
"345","Henrico Doctors' Hospital (VAHD)","VAHD","TX1","KI",23229,"blood_type_unknown_allc2",0
"346","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"blood_type_ab_allc2",2.7713625866
"347","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"blood_type_a_allc2",26.789838337
"348","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"blood_type_b_allc2",17.321016166
"349","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"blood_type_o_allc2",53.11778291
"350","Henry Ford Hospital (MIHF)","MIHF","TX1","KI",48202,"blood_type_unknown_allc2",0
"351","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"blood_type_ab_allc2",4.2534722222
"352","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"blood_type_a_allc2",28.038194444
"353","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"blood_type_b_allc2",17.361111111
"354","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"blood_type_o_allc2",50.347222222
"355","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KI",19104,"blood_type_unknown_allc2",0
"356","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"blood_type_ab_allc2",2.1708683473
"357","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"blood_type_a_allc2",26.960784314
"358","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"blood_type_b_allc2",15.68627451
"359","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"blood_type_o_allc2",55.182072829
"360","Houston Methodist Hospital (TXMH)","TXMH","TX1","KI",77030,"blood_type_unknown_allc2",0
"361","Indiana University Health (INIM)","INIM","TX1","KI",46202,"blood_type_ab_allc2",1.7520215633
"362","Indiana University Health (INIM)","INIM","TX1","KI",46202,"blood_type_a_allc2",30.862533693
"363","Indiana University Health (INIM)","INIM","TX1","KI",46202,"blood_type_b_allc2",17.250673854
"364","Indiana University Health (INIM)","INIM","TX1","KI",46202,"blood_type_o_allc2",50.134770889
"365","Indiana University Health (INIM)","INIM","TX1","KI",46202,"blood_type_unknown_allc2",0
"366","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"blood_type_ab_allc2",2.3474178404
"367","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"blood_type_a_allc2",31.924882629
"368","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"blood_type_b_allc2",15.258215962
"369","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"blood_type_o_allc2",50.469483568
"370","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KI",22042,"blood_type_unknown_allc2",0
"371","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"blood_type_ab_allc2",1.1952191235
"372","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"blood_type_a_allc2",33.466135458
"373","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"blood_type_b_allc2",9.561752988
"374","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"blood_type_o_allc2",55.77689243
"375","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KI",73112,"blood_type_unknown_allc2",0
"376","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"blood_type_ab_allc2",0.7722007722
"377","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"blood_type_a_allc2",35.521235521
"378","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"blood_type_b_allc2",9.6525096525
"379","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"blood_type_o_allc2",54.054054054
"380","Intermountain Medical Center (UTLD)","UTLD","TX1","KI",84107,"blood_type_unknown_allc2",0
"381","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"blood_type_ab_allc2",2.8368794326
"382","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"blood_type_a_allc2",23.404255319
"383","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"blood_type_b_allc2",20.567375887
"384","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"blood_type_o_allc2",53.191489362
"385","Iowa Methodist Medical Center (IAIM)","IAIM","TX1","KI",50309,"blood_type_unknown_allc2",0
"386","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"blood_type_ab_allc2",1.9283746556
"387","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"blood_type_a_allc2",26.81359045
"388","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"blood_type_b_allc2",18.181818182
"389","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"blood_type_o_allc2",53.076216713
"390","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KI",33136,"blood_type_unknown_allc2",0
"391","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"blood_type_ab_allc2",2.5641025641
"392","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"blood_type_a_allc2",23.931623932
"393","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"blood_type_b_allc2",18.803418803
"394","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"blood_type_o_allc2",54.700854701
"395","James J. Peters VA Medical Center (NYVA)","NYVA","TX1","KI",10468,"blood_type_unknown_allc2",0
"396","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"blood_type_ab_allc2",0.7194244604
"397","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"blood_type_a_allc2",32.374100719
"398","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"blood_type_b_allc2",14.388489209
"399","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"blood_type_o_allc2",52.517985612
"400","Jewish Hospital (KYJH)","KYJH","TX1","KI",40202,"blood_type_unknown_allc2",0
"401","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"blood_type_ab_allc2",2.7162258756
"402","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"blood_type_a_allc2",27.805575411
"403","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"blood_type_b_allc2",20.014295926
"404","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"blood_type_o_allc2",49.463902788
"405","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KI",21287,"blood_type_unknown_allc2",0
"406","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"blood_type_ab_allc2",2.3076923077
"407","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"blood_type_a_allc2",25.153846154
"408","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"blood_type_b_allc2",13.615384615
"409","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"blood_type_o_allc2",58.923076923
"410","Keck Hospital of USC (CAUH)","CAUH","TX1","KI",90033,"blood_type_unknown_allc2",0
"411","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"blood_type_ab_allc2",2.6595744681
"412","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"blood_type_a_allc2",30.85106383
"413","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"blood_type_b_allc2",14.361702128
"414","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"blood_type_o_allc2",52.127659574
"415","Lahey Clinic Medical Center (MALC)","MALC","TX1","KI",1805,"blood_type_unknown_allc2",0
"416","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"blood_type_ab_allc2",0
"417","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"blood_type_a_allc2",24.528301887
"418","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"blood_type_b_allc2",15.094339623
"419","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"blood_type_o_allc2",60.377358491
"420","Largo Medical Center (FLLM)","FLLM","TX1","KI",33770,"blood_type_unknown_allc2",0
"421","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"blood_type_ab_allc2",0.4926108374
"422","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"blood_type_a_allc2",23.645320197
"423","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"blood_type_b_allc2",12.315270936
"424","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"blood_type_o_allc2",63.54679803
"425","Las Palmas Medical Center (TXLP)","TXLP","TX1","KI",79902,"blood_type_unknown_allc2",0
"426","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"blood_type_ab_allc2",0
"427","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"blood_type_a_allc2",25
"428","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"blood_type_b_allc2",50
"429","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"blood_type_o_allc2",25
"430","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","KI",38103,"blood_type_unknown_allc2",0
"431","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"blood_type_ab_allc2",1.4545454545
"432","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"blood_type_a_allc2",25.818181818
"433","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"blood_type_b_allc2",12.363636364
"434","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"blood_type_o_allc2",60.363636364
"435","Legacy Good Samaritan Hospital and Medical Center (ORGS)","ORGS","TX1","KI",97210,"blood_type_unknown_allc2",0
"436","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"blood_type_ab_allc2",1.3513513514
"437","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"blood_type_a_allc2",37.162162162
"438","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"blood_type_b_allc2",14.527027027
"439","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"blood_type_o_allc2",46.959459459
"440","Lehigh Valley Hospital (PALV)","PALV","TX1","KI",18105,"blood_type_unknown_allc2",0
"441","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"blood_type_ab_allc2",1.8559762435
"442","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"blood_type_a_allc2",27.542687454
"443","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"blood_type_b_allc2",14.40237565
"444","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"blood_type_o_allc2",56.198960653
"445","Loma Linda University Medical Center (CALL)","CALL","TX1","KI",92354,"blood_type_unknown_allc2",0
"446","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"blood_type_ab_allc2",0
"447","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"blood_type_a_allc2",25
"448","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"blood_type_b_allc2",37.5
"449","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"blood_type_o_allc2",37.5
"450","Long Island Jewish Medical Center-Cohen Children's Medical Center (NYCC)","NYCC","TX1","KI",11040,"blood_type_unknown_allc2",0
"451","Loyola University Medical Center (ILLU)","ILLU","TX1","KI",60153,"blood_type_ab_allc2",2.1538461538
"452","Loyola University Medical Center (ILLU)","ILLU","TX1","KI",60153,"blood_type_a_allc2",28.923076923
"453","Loyola University Medical Center (ILLU)","ILLU","TX1","KI",60153,"blood_type_b_allc2",15.076923077
"454","Loyola University Medical Center (ILLU)","ILLU","TX1","KI",60153,"blood_type_o_allc2",53.846153846
"455","Loyola University Medical Center (ILLU)","ILLU","TX1","KI",60153,"blood_type_unknown_allc2",0
"456","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","KI",94304,"blood_type_ab_allc2",2.4390243902
"457","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","KI",94304,"blood_type_a_allc2",26.829268293
"458","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","KI",94304,"blood_type_b_allc2",10.569105691
"459","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","KI",94304,"blood_type_o_allc2",60.162601626
"460","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","KI",94304,"blood_type_unknown_allc2",0
"461","Lutheran Hospital of Fort Wayne (INLH)","INLH","TX1","KI",46804,"blood_type_ab_allc2",1.5151515152
"462","Lutheran Hospital of Fort Wayne (INLH)","INLH","TX1","KI",46804,"blood_type_a_allc2",22.727272727
"463","Lutheran Hospital of Fort Wayne (INLH)","INLH","TX1","KI",46804,"blood_type_b_allc2",19.696969697
"464","Lutheran Hospital of Fort Wayne (INLH)","INLH","TX1","KI",46804,"blood_type_o_allc2",56.060606061
"465","Lutheran Hospital of Fort Wayne (INLH)","INLH","TX1","KI",46804,"blood_type_unknown_allc2",0
"466","Maine Medical Center (MEMC)","MEMC","TX1","KI",4102,"blood_type_ab_allc2",2.4
"467","Maine Medical Center (MEMC)","MEMC","TX1","KI",4102,"blood_type_a_allc2",32
"468","Maine Medical Center (MEMC)","MEMC","TX1","KI",4102,"blood_type_b_allc2",12.8
"469","Maine Medical Center (MEMC)","MEMC","TX1","KI",4102,"blood_type_o_allc2",52.8
"470","Maine Medical Center (MEMC)","MEMC","TX1","KI",4102,"blood_type_unknown_allc2",0
"471","Mary Hitchcock Memorial Hospital (NHDH)","NHDH","TX1","KI",3756,"blood_type_ab_allc2",3.7037037037
"472","Mary Hitchcock Memorial Hospital (NHDH)","NHDH","TX1","KI",3756,"blood_type_a_allc2",43.209876543
"473","Mary Hitchcock Memorial Hospital (NHDH)","NHDH","TX1","KI",3756,"blood_type_b_allc2",2.4691358025
"474","Mary Hitchcock Memorial Hospital (NHDH)","NHDH","TX1","KI",3756,"blood_type_o_allc2",50.617283951
"475","Mary Hitchcock Memorial Hospital (NHDH)","NHDH","TX1","KI",3756,"blood_type_unknown_allc2",0
"476","Massachusetts General Hospital (MAMG)","MAMG","TX1","KI",2114,"blood_type_ab_allc2",2.6220614828
"477","Massachusetts General Hospital (MAMG)","MAMG","TX1","KI",2114,"blood_type_a_allc2",32.368896926
"478","Massachusetts General Hospital (MAMG)","MAMG","TX1","KI",2114,"blood_type_b_allc2",15.82278481
"479","Massachusetts General Hospital (MAMG)","MAMG","TX1","KI",2114,"blood_type_o_allc2",49.186256781
"480","Massachusetts General Hospital (MAMG)","MAMG","TX1","KI",2114,"blood_type_unknown_allc2",0
"481","Mayo Clinic Florida (FLSL)","FLSL","TX1","KI",32224,"blood_type_ab_allc2",1.3285024155
"482","Mayo Clinic Florida (FLSL)","FLSL","TX1","KI",32224,"blood_type_a_allc2",25.724637681
"483","Mayo Clinic Florida (FLSL)","FLSL","TX1","KI",32224,"blood_type_b_allc2",21.1352657
"484","Mayo Clinic Florida (FLSL)","FLSL","TX1","KI",32224,"blood_type_o_allc2",51.811594203
"485","Mayo Clinic Florida (FLSL)","FLSL","TX1","KI",32224,"blood_type_unknown_allc2",0
"486","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KI",85054,"blood_type_ab_allc2",1.9488428745
"487","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KI",85054,"blood_type_a_allc2",25.456760049
"488","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KI",85054,"blood_type_b_allc2",10.962241169
"489","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KI",85054,"blood_type_o_allc2",61.632155907
"490","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KI",85054,"blood_type_unknown_allc2",0
"491","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KI",75230,"blood_type_ab_allc2",2.9090909091
"492","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KI",75230,"blood_type_a_allc2",25.454545455
"493","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KI",75230,"blood_type_b_allc2",15.636363636
"494","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KI",75230,"blood_type_o_allc2",56
"495","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KI",75230,"blood_type_unknown_allc2",0
"496","Medical City Fort Worth (TXPL)","TXPL","TX1","KI",76104,"blood_type_ab_allc2",1.6574585635
"497","Medical City Fort Worth (TXPL)","TXPL","TX1","KI",76104,"blood_type_a_allc2",21.546961326
"498","Medical City Fort Worth (TXPL)","TXPL","TX1","KI",76104,"blood_type_b_allc2",16.022099448
"499","Medical City Fort Worth (TXPL)","TXPL","TX1","KI",76104,"blood_type_o_allc2",60.773480663
"500","Medical City Fort Worth (TXPL)","TXPL","TX1","KI",76104,"blood_type_unknown_allc2",0
"501","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KI",23219,"blood_type_ab_allc2",2.2680412371
"502","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KI",23219,"blood_type_a_allc2",22.06185567
"503","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KI",23219,"blood_type_b_allc2",17.525773196
"504","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KI",23219,"blood_type_o_allc2",58.144329897
"505","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KI",23219,"blood_type_unknown_allc2",0
"506","Medical University of South Carolina (SCMU)","SCMU","TX1","KI",29425,"blood_type_ab_allc2",3.0969030969
"507","Medical University of South Carolina (SCMU)","SCMU","TX1","KI",29425,"blood_type_a_allc2",19.78021978
