"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"276","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"race_unknown_allc2",0
"277","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"asian_allc2",0
"278","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"african_american_allc2",0
"279","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"hispanic_latino_allc2",0
"280","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"white_allc2",100
"281","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"race_other_allc2",0
"282","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"race_unknown_allc2",0
"283","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"asian_allc2",0
"284","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"african_american_allc2",37.837837838
"285","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"hispanic_latino_allc2",37.837837838
"286","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"white_allc2",24.324324324
"287","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"race_other_allc2",0
"288","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"race_unknown_allc2",0
"289","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"asian_allc2",0
"290","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"african_american_allc2",37.5
"291","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"hispanic_latino_allc2",0
"292","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"white_allc2",62.5
"293","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"race_other_allc2",0
"294","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"race_unknown_allc2",0
"295","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"asian_allc2",5.1282051282
"296","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"african_american_allc2",41.025641026
"297","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"hispanic_latino_allc2",7.6923076923
"298","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"white_allc2",46.153846154
"299","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"race_other_allc2",0
"300","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"race_unknown_allc2",0
"301","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"asian_allc2",8.3333333333
"302","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"african_american_allc2",16.666666667
"303","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"hispanic_latino_allc2",41.666666667
"304","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"white_allc2",33.333333333
"305","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"race_other_allc2",0
"306","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"race_unknown_allc2",0
"307","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"asian_allc2",0
"308","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"african_american_allc2",40
"309","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"hispanic_latino_allc2",0
"310","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"white_allc2",60
"311","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"race_other_allc2",0
"312","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"race_unknown_allc2",0
"313","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"asian_allc2",0
"314","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"african_american_allc2",7.1428571429
"315","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"hispanic_latino_allc2",64.285714286
"316","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"white_allc2",14.285714286
"317","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"race_other_allc2",14.285714286
"318","Loma Linda University Medical Center (CALL)","CALL","TX1","HR",92354,"race_unknown_allc2",0
"319","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"asian_allc2",0
"320","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"african_american_allc2",37.037037037
"321","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"hispanic_latino_allc2",14.814814815
"322","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"white_allc2",48.148148148
"323","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"race_other_allc2",0
"324","Loyola University Medical Center (ILLU)","ILLU","TX1","HR",60153,"race_unknown_allc2",0
"325","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"asian_allc2",9.5238095238
"326","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"african_american_allc2",19.047619048
"327","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"hispanic_latino_allc2",23.80952381
"328","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"white_allc2",47.619047619
"329","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"race_other_allc2",0
"330","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","HR",94304,"race_unknown_allc2",0
"331","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"asian_allc2",7.4074074074
"332","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"african_american_allc2",7.4074074074
"333","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"hispanic_latino_allc2",11.111111111
"334","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"white_allc2",74.074074074
"335","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"race_other_allc2",0
"336","Massachusetts General Hospital (MAMG)","MAMG","TX1","HR",2114,"race_unknown_allc2",0
"337","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"asian_allc2",0
"338","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"african_american_allc2",48.648648649
"339","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"hispanic_latino_allc2",2.7027027027
"340","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"white_allc2",48.648648649
"341","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"race_other_allc2",0
"342","Mayo Clinic Florida (FLSL)","FLSL","TX1","HR",32224,"race_unknown_allc2",0
"343","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"asian_allc2",0
"344","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"african_american_allc2",13.043478261
"345","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"hispanic_latino_allc2",17.391304348
"346","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"white_allc2",65.217391304
"347","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"race_other_allc2",4.347826087
"348","Mayo Clinic Hospital (AZMC)","AZMC","TX1","HR",85054,"race_unknown_allc2",0
"349","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"asian_allc2",0
"350","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"african_american_allc2",31.25
"351","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"hispanic_latino_allc2",12.5
"352","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"white_allc2",56.25
"353","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"race_other_allc2",0
"354","Medical City Dallas Hospital (TXHD)","TXHD","TX1","HR",75230,"race_unknown_allc2",0
"355","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"asian_allc2",0
"356","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"african_american_allc2",47.619047619
"357","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"hispanic_latino_allc2",2.380952381
"358","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"white_allc2",50
"359","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"race_other_allc2",0
"360","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","HR",23219,"race_unknown_allc2",0
"361","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"asian_allc2",2.7777777778
"362","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"african_american_allc2",47.222222222
"363","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"hispanic_latino_allc2",0
"364","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"white_allc2",50
"365","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"race_other_allc2",0
"366","Medical University of South Carolina (SCMU)","SCMU","TX1","HR",29425,"race_unknown_allc2",0
"367","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"asian_allc2",3.5087719298
"368","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"african_american_allc2",50.877192982
"369","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"hispanic_latino_allc2",10.526315789
"370","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"white_allc2",35.087719298
"371","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"race_other_allc2",0
"372","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","HR",77030,"race_unknown_allc2",0
"373","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"asian_allc2",0
"374","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"african_american_allc2",58.823529412
"375","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"hispanic_latino_allc2",11.764705882
"376","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"white_allc2",29.411764706
"377","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"race_other_allc2",0
"378","Memorial Regional Hospital (FLMR)","FLMR","TX1","HR",33021,"race_unknown_allc2",0
"379","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"asian_allc2",0
"380","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"african_american_allc2",33.333333333
"381","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"hispanic_latino_allc2",33.333333333
"382","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"white_allc2",33.333333333
"383","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"race_other_allc2",0
"384","Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD)","FLJD","TX1","HR",NA,"race_unknown_allc2",0
"385","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"asian_allc2",0
"386","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"african_american_allc2",4.347826087
"387","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"hispanic_latino_allc2",60.869565217
"388","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"white_allc2",34.782608696
"389","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"race_other_allc2",0
"390","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","HR",78229,"race_unknown_allc2",0
"391","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"asian_allc2",5.8823529412
"392","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"african_american_allc2",23.529411765
"393","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"hispanic_latino_allc2",25.490196078
"394","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"white_allc2",45.098039216
"395","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"race_other_allc2",0
"396","Montefiore Medical Center (NYMA)","NYMA","TX1","HR",10467,"race_unknown_allc2",0
"397","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"asian_allc2",1.1235955056
"398","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"african_american_allc2",34.831460674
"399","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"hispanic_latino_allc2",23.595505618
"400","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"white_allc2",40.449438202
"401","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"race_other_allc2",0
"402","Mount Sinai Medical Center (NYMS)","NYMS","TX1","HR",10029,"race_unknown_allc2",0
"403","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"asian_allc2",13.333333333
"404","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"african_american_allc2",26.666666667
"405","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"hispanic_latino_allc2",0
"406","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"white_allc2",60
"407","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"race_other_allc2",0
"408","MUSC Children's Hospital (SCCH)","SCCH","TX1","HR",NA,"race_unknown_allc2",0
"409","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"asian_allc2",0
"410","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"african_american_allc2",33.333333333
"411","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"hispanic_latino_allc2",16.666666667
"412","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"white_allc2",50
"413","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"race_other_allc2",0
"414","Nationwide Children's Hospital (OHCH)","OHCH","TX1","HR",43205,"race_unknown_allc2",0
"415","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"asian_allc2",8.3333333333
"416","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"african_american_allc2",33.333333333
"417","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"hispanic_latino_allc2",29.166666667
"418","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"white_allc2",29.166666667
"419","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"race_other_allc2",0
"420","New York University Medical Center (NYUC)","NYUC","TX1","HR",10016,"race_unknown_allc2",0
"421","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"asian_allc2",2.7777777778
"422","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"african_american_allc2",52.777777778
"423","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"hispanic_latino_allc2",13.888888889
"424","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"white_allc2",30.555555556
"425","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"race_other_allc2",0
"426","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","HR",7112,"race_unknown_allc2",0
"427","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"asian_allc2",0
"428","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"african_american_allc2",31.25
"429","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"hispanic_latino_allc2",12.5
"430","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"white_allc2",56.25
"431","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"race_other_allc2",0
"432","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","HR",11030,"race_unknown_allc2",0
"433","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"asian_allc2",1.9230769231
"434","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"african_american_allc2",15.384615385
"435","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"hispanic_latino_allc2",9.6153846154
"436","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"white_allc2",71.153846154
"437","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"race_other_allc2",1.9230769231
"438","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","HR",60611,"race_unknown_allc2",0
"439","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"asian_allc2",0
"440","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"african_american_allc2",20
"441","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"hispanic_latino_allc2",0
"442","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"white_allc2",80
"443","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"race_other_allc2",0
"444","Norton Children's Hospital (KYKC)","KYKC","TX1","HR",40202,"race_unknown_allc2",0
"445","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"asian_allc2",4.0816326531
"446","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"african_american_allc2",23.469387755
"447","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"hispanic_latino_allc2",16.326530612
"448","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"white_allc2",56.12244898
"449","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"race_other_allc2",0
"450","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","HR",10032,"race_unknown_allc2",0
"451","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"asian_allc2",0
"452","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"african_american_allc2",50.819672131
"453","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"hispanic_latino_allc2",3.2786885246
"454","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"white_allc2",45.901639344
"455","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"race_other_allc2",0
"456","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","HR",70121,"race_unknown_allc2",0
"457","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"asian_allc2",8.3333333333
"458","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"african_american_allc2",16.666666667
"459","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"hispanic_latino_allc2",0
"460","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"white_allc2",66.666666667
"461","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"race_other_allc2",8.3333333333
"462","Ohio State University Medical Center (OHOU)","OHOU","TX1","HR",43210,"race_unknown_allc2",0
"463","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"asian_allc2",66.666666667
"464","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"african_american_allc2",0
"465","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"hispanic_latino_allc2",0
"466","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"white_allc2",33.333333333
"467","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"race_other_allc2",0
"468","Oregon Health & Science University (ORUO)","ORUO","TX1","HR",97239,"race_unknown_allc2",0
"469","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"asian_allc2",0
"470","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"african_american_allc2",33.333333333
"471","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"hispanic_latino_allc2",11.111111111
"472","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"white_allc2",44.444444444
"473","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"race_other_allc2",11.111111111
"474","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","HR",17033,"race_unknown_allc2",0
"475","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"asian_allc2",0
"476","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"african_american_allc2",0
"477","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"hispanic_latino_allc2",60
"478","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"white_allc2",40
"479","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"race_other_allc2",0
"480","Phoenix Children's Hospital (AZCH)","AZCH","TX1","HR",85016,"race_unknown_allc2",0
"481","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"asian_allc2",0
"482","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"african_american_allc2",45
"483","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"hispanic_latino_allc2",5
"484","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"white_allc2",50
"485","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"race_other_allc2",0
"486","Piedmont Hospital (GAPH)","GAPH","TX1","HR",30309,"race_unknown_allc2",0
"487","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"asian_allc2",0
"488","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"african_american_allc2",0
"489","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"hispanic_latino_allc2",0
"490","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"white_allc2",66.666666667
"491","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"race_other_allc2",33.333333333
"492","Primary Children's Hospital (UTPC)","UTPC","TX1","HR",84113,"race_unknown_allc2",0
"493","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"asian_allc2",0
"494","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"african_american_allc2",13.636363636
"495","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"hispanic_latino_allc2",0
"496","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"white_allc2",86.363636364
"497","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"race_other_allc2",0
"498","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","HR",99204,"race_unknown_allc2",0
"499","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"asian_allc2",0
"500","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"african_american_allc2",0
"501","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"hispanic_latino_allc2",100
"502","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"white_allc2",0
"503","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"race_other_allc2",0
"504","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","HR",92024,"race_unknown_allc2",0
"505","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"asian_allc2",0
"506","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"african_american_allc2",57.142857143
"507","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"hispanic_latino_allc2",0
"508","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"white_allc2",42.857142857
"509","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"race_other_allc2",0
"510","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","HR",8901,"race_unknown_allc2",0
"511","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"asian_allc2",0
"512","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"african_american_allc2",9.5238095238
"513","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"hispanic_latino_allc2",2.380952381
"514","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"white_allc2",88.095238095
"515","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"race_other_allc2",0
"516","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","HR",55902,"race_unknown_allc2",0
"517","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"asian_allc2",0
"518","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"african_american_allc2",40
"519","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"hispanic_latino_allc2",0
"520","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"white_allc2",60
"521","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"race_other_allc2",0
"522","Saint Thomas Hospital (TNST)","TNST","TX1","HR",37205,"race_unknown_allc2",0
"523","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"asian_allc2",0
"524","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"african_american_allc2",11.111111111
"525","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"hispanic_latino_allc2",55.555555556
"526","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"white_allc2",33.333333333
"527","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"race_other_allc2",0
"528","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","HR",76508,"race_unknown_allc2",0
"529","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"asian_allc2",7.1428571429
"530","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"african_american_allc2",14.285714286
"531","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"hispanic_latino_allc2",14.285714286
"532","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"white_allc2",42.857142857
"533","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"race_other_allc2",21.428571429
"534","Seattle Children's Hospital (WACH)","WACH","TX1","HR",98105,"race_unknown_allc2",0
"535","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"asian_allc2",0
"536","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"african_american_allc2",66.666666667
"537","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"hispanic_latino_allc2",2.380952381
"538","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"white_allc2",30.952380952
"539","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"race_other_allc2",0
"540","Sentara Norfolk General Hospital (VANG)","VANG","TX1","HR",23507,"race_unknown_allc2",0
"541","Seton Medical Center Austin (TXCT)","TXCT","TX1","HR",NA,"asian_allc2",0
"542","Seton Medical Center Austin (TXCT)","TXCT","TX1","HR",NA,"african_american_allc2",36.363636364
"543","Seton Medical Center Austin (TXCT)","TXCT","TX1","HR",NA,"hispanic_latino_allc2",0
"544","Seton Medical Center Austin (TXCT)","TXCT","TX1","HR",NA,"white_allc2",63.636363636
