"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"261","New York University Medical Center (NYUC)","NYUC","TX1","KP",10016,"blood_type_ab_allc2",0
"262","New York University Medical Center (NYUC)","NYUC","TX1","KP",10016,"blood_type_a_allc2",0
"263","New York University Medical Center (NYUC)","NYUC","TX1","KP",10016,"blood_type_b_allc2",28.571428571
"264","New York University Medical Center (NYUC)","NYUC","TX1","KP",10016,"blood_type_o_allc2",71.428571429
"265","New York University Medical Center (NYUC)","NYUC","TX1","KP",10016,"blood_type_unknown_allc2",0
"266","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KP",10065,"blood_type_ab_allc2",0
"267","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KP",10065,"blood_type_a_allc2",31.578947368
"268","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KP",10065,"blood_type_b_allc2",10.526315789
"269","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KP",10065,"blood_type_o_allc2",57.894736842
"270","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KP",10065,"blood_type_unknown_allc2",0
"271","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KP",60611,"blood_type_ab_allc2",12.121212121
"272","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KP",60611,"blood_type_a_allc2",21.212121212
"273","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KP",60611,"blood_type_b_allc2",21.212121212
"274","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KP",60611,"blood_type_o_allc2",45.454545455
"275","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KP",60611,"blood_type_unknown_allc2",0
"276","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KP",10032,"blood_type_ab_allc2",0
"277","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KP",10032,"blood_type_a_allc2",14.285714286
"278","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KP",10032,"blood_type_b_allc2",14.285714286
"279","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KP",10032,"blood_type_o_allc2",71.428571429
"280","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KP",10032,"blood_type_unknown_allc2",0
"281","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KP",70121,"blood_type_ab_allc2",0
"282","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KP",70121,"blood_type_a_allc2",63.636363636
"283","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KP",70121,"blood_type_b_allc2",0
"284","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KP",70121,"blood_type_o_allc2",36.363636364
"285","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KP",70121,"blood_type_unknown_allc2",0
"286","Ohio State University Medical Center (OHOU)","OHOU","TX1","KP",43210,"blood_type_ab_allc2",5.8823529412
"287","Ohio State University Medical Center (OHOU)","OHOU","TX1","KP",43210,"blood_type_a_allc2",41.176470588
"288","Ohio State University Medical Center (OHOU)","OHOU","TX1","KP",43210,"blood_type_b_allc2",17.647058824
"289","Ohio State University Medical Center (OHOU)","OHOU","TX1","KP",43210,"blood_type_o_allc2",35.294117647
"290","Ohio State University Medical Center (OHOU)","OHOU","TX1","KP",43210,"blood_type_unknown_allc2",0
"291","Oregon Health & Science University (ORUO)","ORUO","TX1","KP",97239,"blood_type_ab_allc2",11.111111111
"292","Oregon Health & Science University (ORUO)","ORUO","TX1","KP",97239,"blood_type_a_allc2",38.888888889
"293","Oregon Health & Science University (ORUO)","ORUO","TX1","KP",97239,"blood_type_b_allc2",11.111111111
"294","Oregon Health & Science University (ORUO)","ORUO","TX1","KP",97239,"blood_type_o_allc2",38.888888889
"295","Oregon Health & Science University (ORUO)","ORUO","TX1","KP",97239,"blood_type_unknown_allc2",0
"296","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KP",61637,"blood_type_ab_allc2",0
"297","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KP",61637,"blood_type_a_allc2",16.666666667
"298","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KP",61637,"blood_type_b_allc2",16.666666667
"299","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KP",61637,"blood_type_o_allc2",66.666666667
"300","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KP",61637,"blood_type_unknown_allc2",0
"301","OU Medical Center (OKMD)","OKMD","TX1","KP",73104,"blood_type_ab_allc2",0
"302","OU Medical Center (OKMD)","OKMD","TX1","KP",73104,"blood_type_a_allc2",33.333333333
"303","OU Medical Center (OKMD)","OKMD","TX1","KP",73104,"blood_type_b_allc2",44.444444444
"304","OU Medical Center (OKMD)","OKMD","TX1","KP",73104,"blood_type_o_allc2",22.222222222
"305","OU Medical Center (OKMD)","OKMD","TX1","KP",73104,"blood_type_unknown_allc2",0
"306","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KP",8103,"blood_type_ab_allc2",10
"307","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KP",8103,"blood_type_a_allc2",0
"308","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KP",8103,"blood_type_b_allc2",30
"309","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KP",8103,"blood_type_o_allc2",60
"310","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KP",8103,"blood_type_unknown_allc2",0
"311","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KP",17033,"blood_type_ab_allc2",0
"312","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KP",17033,"blood_type_a_allc2",0
"313","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KP",17033,"blood_type_b_allc2",0
"314","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KP",17033,"blood_type_o_allc2",100
"315","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KP",17033,"blood_type_unknown_allc2",0
"316","Piedmont Hospital (GAPH)","GAPH","TX1","KP",30309,"blood_type_ab_allc2",0
"317","Piedmont Hospital (GAPH)","GAPH","TX1","KP",30309,"blood_type_a_allc2",20
"318","Piedmont Hospital (GAPH)","GAPH","TX1","KP",30309,"blood_type_b_allc2",40
"319","Piedmont Hospital (GAPH)","GAPH","TX1","KP",30309,"blood_type_o_allc2",40
"320","Piedmont Hospital (GAPH)","GAPH","TX1","KP",30309,"blood_type_unknown_allc2",0
"321","Presbyterian Hospital (NMPH)","NMPH","TX1","KP",87106,"blood_type_ab_allc2",0
"322","Presbyterian Hospital (NMPH)","NMPH","TX1","KP",87106,"blood_type_a_allc2",75
"323","Presbyterian Hospital (NMPH)","NMPH","TX1","KP",87106,"blood_type_b_allc2",25
"324","Presbyterian Hospital (NMPH)","NMPH","TX1","KP",87106,"blood_type_o_allc2",0
"325","Presbyterian Hospital (NMPH)","NMPH","TX1","KP",87106,"blood_type_unknown_allc2",0
"326","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KP",99204,"blood_type_ab_allc2",0
"327","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KP",99204,"blood_type_a_allc2",0
"328","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KP",99204,"blood_type_b_allc2",66.666666667
"329","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KP",99204,"blood_type_o_allc2",33.333333333
"330","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KP",99204,"blood_type_unknown_allc2",0
"331","Research Medical Center (MORH)","MORH","TX1","KP",64132,"blood_type_ab_allc2",0
"332","Research Medical Center (MORH)","MORH","TX1","KP",64132,"blood_type_a_allc2",100
"333","Research Medical Center (MORH)","MORH","TX1","KP",64132,"blood_type_b_allc2",0
"334","Research Medical Center (MORH)","MORH","TX1","KP",64132,"blood_type_o_allc2",0
"335","Research Medical Center (MORH)","MORH","TX1","KP",64132,"blood_type_unknown_allc2",0
"336","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KP",55902,"blood_type_ab_allc2",3.7735849057
"337","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KP",55902,"blood_type_a_allc2",35.849056604
"338","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KP",55902,"blood_type_b_allc2",16.981132075
"339","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KP",55902,"blood_type_o_allc2",43.396226415
"340","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KP",55902,"blood_type_unknown_allc2",0
"341","Rush University Medical Center (ILPL)","ILPL","TX1","KP",60612,"blood_type_ab_allc2",0
"342","Rush University Medical Center (ILPL)","ILPL","TX1","KP",60612,"blood_type_a_allc2",28.571428571
"343","Rush University Medical Center (ILPL)","ILPL","TX1","KP",60612,"blood_type_b_allc2",35.714285714
"344","Rush University Medical Center (ILPL)","ILPL","TX1","KP",60612,"blood_type_o_allc2",35.714285714
"345","Rush University Medical Center (ILPL)","ILPL","TX1","KP",60612,"blood_type_unknown_allc2",0
"346","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KP",7039,"blood_type_ab_allc2",0
"347","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KP",7039,"blood_type_a_allc2",28.571428571
"348","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KP",7039,"blood_type_b_allc2",0
"349","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KP",7039,"blood_type_o_allc2",71.428571429
"350","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KP",7039,"blood_type_unknown_allc2",0
"351","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KP",76508,"blood_type_ab_allc2",0
"352","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KP",76508,"blood_type_a_allc2",30
"353","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KP",76508,"blood_type_b_allc2",10
"354","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KP",76508,"blood_type_o_allc2",60
"355","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","KP",76508,"blood_type_unknown_allc2",0
"356","Scripps Green Hospital (CAGH)","CAGH","TX1","KP",92037,"blood_type_ab_allc2",0
"357","Scripps Green Hospital (CAGH)","CAGH","TX1","KP",92037,"blood_type_a_allc2",18.181818182
"358","Scripps Green Hospital (CAGH)","CAGH","TX1","KP",92037,"blood_type_b_allc2",9.0909090909
"359","Scripps Green Hospital (CAGH)","CAGH","TX1","KP",92037,"blood_type_o_allc2",72.727272727
"360","Scripps Green Hospital (CAGH)","CAGH","TX1","KP",92037,"blood_type_unknown_allc2",0
"361","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KP",23507,"blood_type_ab_allc2",12.5
"362","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KP",23507,"blood_type_a_allc2",37.5
"363","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KP",23507,"blood_type_b_allc2",12.5
"364","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KP",23507,"blood_type_o_allc2",37.5
"365","Sentara Norfolk General Hospital (VANG)","VANG","TX1","KP",23507,"blood_type_unknown_allc2",0
"366","Sharp Memorial Hospital (CASH)","CASH","TX1","KP",92123,"blood_type_ab_allc2",5.5555555556
"367","Sharp Memorial Hospital (CASH)","CASH","TX1","KP",92123,"blood_type_a_allc2",27.777777778
"368","Sharp Memorial Hospital (CASH)","CASH","TX1","KP",92123,"blood_type_b_allc2",0
"369","Sharp Memorial Hospital (CASH)","CASH","TX1","KP",92123,"blood_type_o_allc2",66.666666667
"370","Sharp Memorial Hospital (CASH)","CASH","TX1","KP",92123,"blood_type_unknown_allc2",0
"371","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KP",63104,"blood_type_ab_allc2",0
"372","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KP",63104,"blood_type_a_allc2",33.333333333
"373","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KP",63104,"blood_type_b_allc2",33.333333333
"374","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KP",63104,"blood_type_o_allc2",33.333333333
"375","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","KP",63104,"blood_type_unknown_allc2",0
"376","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KP",46260,"blood_type_ab_allc2",NA
"377","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KP",46260,"blood_type_a_allc2",NA
"378","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KP",46260,"blood_type_b_allc2",NA
"379","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KP",46260,"blood_type_o_allc2",NA
"380","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","KP",46260,"blood_type_unknown_allc2",NA
"381","St. Vincent Medical Center (CASV)","CASV","TX1","KP",90057,"blood_type_ab_allc2",0
"382","St. Vincent Medical Center (CASV)","CASV","TX1","KP",90057,"blood_type_a_allc2",9.0909090909
"383","St. Vincent Medical Center (CASV)","CASV","TX1","KP",90057,"blood_type_b_allc2",9.0909090909
"384","St. Vincent Medical Center (CASV)","CASV","TX1","KP",90057,"blood_type_o_allc2",81.818181818
"385","St. Vincent Medical Center (CASV)","CASV","TX1","KP",90057,"blood_type_unknown_allc2",0
"386","Stanford Health Care (CASU)","CASU","TX1","KP",94305,"blood_type_ab_allc2",0
"387","Stanford Health Care (CASU)","CASU","TX1","KP",94305,"blood_type_a_allc2",40
"388","Stanford Health Care (CASU)","CASU","TX1","KP",94305,"blood_type_b_allc2",20
"389","Stanford Health Care (CASU)","CASU","TX1","KP",94305,"blood_type_o_allc2",40
"390","Stanford Health Care (CASU)","CASU","TX1","KP",94305,"blood_type_unknown_allc2",0
"391","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KP",13210,"blood_type_ab_allc2",0
"392","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KP",13210,"blood_type_a_allc2",42.857142857
"393","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KP",13210,"blood_type_b_allc2",14.285714286
"394","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KP",13210,"blood_type_o_allc2",42.857142857
"395","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","KP",13210,"blood_type_unknown_allc2",0
"396","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KP",11203,"blood_type_ab_allc2",0
"397","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KP",11203,"blood_type_a_allc2",0
"398","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KP",11203,"blood_type_b_allc2",0
"399","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KP",11203,"blood_type_o_allc2",100
"400","State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","KP",11203,"blood_type_unknown_allc2",0
"401","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KP",14642,"blood_type_ab_allc2",0
"402","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KP",14642,"blood_type_a_allc2",66.666666667
"403","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KP",14642,"blood_type_b_allc2",0
"404","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KP",14642,"blood_type_o_allc2",33.333333333
"405","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","KP",14642,"blood_type_unknown_allc2",0
"406","Swedish Medical Center (WASM)","WASM","TX1","KP",98122,"blood_type_ab_allc2",5.8823529412
"407","Swedish Medical Center (WASM)","WASM","TX1","KP",98122,"blood_type_a_allc2",29.411764706
"408","Swedish Medical Center (WASM)","WASM","TX1","KP",98122,"blood_type_b_allc2",17.647058824
"409","Swedish Medical Center (WASM)","WASM","TX1","KP",98122,"blood_type_o_allc2",47.058823529
"410","Swedish Medical Center (WASM)","WASM","TX1","KP",98122,"blood_type_unknown_allc2",0
"411","Tampa General Hospital (FLTG)","FLTG","TX1","KP",33606,"blood_type_ab_allc2",6.6666666667
"412","Tampa General Hospital (FLTG)","FLTG","TX1","KP",33606,"blood_type_a_allc2",40
"413","Tampa General Hospital (FLTG)","FLTG","TX1","KP",33606,"blood_type_b_allc2",20
"414","Tampa General Hospital (FLTG)","FLTG","TX1","KP",33606,"blood_type_o_allc2",33.333333333
"415","Tampa General Hospital (FLTG)","FLTG","TX1","KP",33606,"blood_type_unknown_allc2",0
"416","Temple University Hospital (PATU)","PATU","TX1","KP",19140,"blood_type_ab_allc2",0
"417","Temple University Hospital (PATU)","PATU","TX1","KP",19140,"blood_type_a_allc2",28.571428571
"418","Temple University Hospital (PATU)","PATU","TX1","KP",19140,"blood_type_b_allc2",19.047619048
"419","Temple University Hospital (PATU)","PATU","TX1","KP",19140,"blood_type_o_allc2",52.380952381
"420","Temple University Hospital (PATU)","PATU","TX1","KP",19140,"blood_type_unknown_allc2",0
"421","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KP",44195,"blood_type_ab_allc2",0
"422","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KP",44195,"blood_type_a_allc2",36.363636364
"423","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KP",44195,"blood_type_b_allc2",9.0909090909
"424","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KP",44195,"blood_type_o_allc2",54.545454545
"425","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","KP",44195,"blood_type_unknown_allc2",0
"426","The Nebraska Medical Center (NEUN)","NEUN","TX1","KP",68198,"blood_type_ab_allc2",0
"427","The Nebraska Medical Center (NEUN)","NEUN","TX1","KP",68198,"blood_type_a_allc2",0
"428","The Nebraska Medical Center (NEUN)","NEUN","TX1","KP",68198,"blood_type_b_allc2",50
"429","The Nebraska Medical Center (NEUN)","NEUN","TX1","KP",68198,"blood_type_o_allc2",50
"430","The Nebraska Medical Center (NEUN)","NEUN","TX1","KP",68198,"blood_type_unknown_allc2",0
"431","The Queen's Medical Center (HIQM)","HIQM","TX1","KP",96813,"blood_type_ab_allc2",NA
"432","The Queen's Medical Center (HIQM)","HIQM","TX1","KP",96813,"blood_type_a_allc2",NA
"433","The Queen's Medical Center (HIQM)","HIQM","TX1","KP",96813,"blood_type_b_allc2",NA
"434","The Queen's Medical Center (HIQM)","HIQM","TX1","KP",96813,"blood_type_o_allc2",NA
"435","The Queen's Medical Center (HIQM)","HIQM","TX1","KP",96813,"blood_type_unknown_allc2",NA
"436","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KP",19107,"blood_type_ab_allc2",0
"437","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KP",19107,"blood_type_a_allc2",25
"438","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KP",19107,"blood_type_b_allc2",8.3333333333
"439","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KP",19107,"blood_type_o_allc2",66.666666667
"440","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","KP",19107,"blood_type_unknown_allc2",0
"441","Tulane Medical Center (LATU)","LATU","TX1","KP",70112,"blood_type_ab_allc2",0
"442","Tulane Medical Center (LATU)","LATU","TX1","KP",70112,"blood_type_a_allc2",18.181818182
"443","Tulane Medical Center (LATU)","LATU","TX1","KP",70112,"blood_type_b_allc2",63.636363636
"444","Tulane Medical Center (LATU)","LATU","TX1","KP",70112,"blood_type_o_allc2",18.181818182
"445","Tulane Medical Center (LATU)","LATU","TX1","KP",70112,"blood_type_unknown_allc2",0
"446","UF Health Shands Hospital (FLUF)","FLUF","TX1","KP",32608,"blood_type_ab_allc2",0
"447","UF Health Shands Hospital (FLUF)","FLUF","TX1","KP",32608,"blood_type_a_allc2",20
"448","UF Health Shands Hospital (FLUF)","FLUF","TX1","KP",32608,"blood_type_b_allc2",60
"449","UF Health Shands Hospital (FLUF)","FLUF","TX1","KP",32608,"blood_type_o_allc2",20
"450","UF Health Shands Hospital (FLUF)","FLUF","TX1","KP",32608,"blood_type_unknown_allc2",0
"451","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KP",1655,"blood_type_ab_allc2",12.5
"452","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KP",1655,"blood_type_a_allc2",25
"453","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KP",1655,"blood_type_b_allc2",25
"454","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KP",1655,"blood_type_o_allc2",37.5
"455","UMass Memorial Medical Center (MAUM)","MAUM","TX1","KP",1655,"blood_type_unknown_allc2",0
"456","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KP",44106,"blood_type_ab_allc2",0
"457","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KP",44106,"blood_type_a_allc2",22.222222222
"458","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KP",44106,"blood_type_b_allc2",33.333333333
"459","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KP",44106,"blood_type_o_allc2",44.444444444
"460","University Hospitals of Cleveland (OHUH)","OHUH","TX1","KP",44106,"blood_type_unknown_allc2",0
"461","University of Alabama Hospital (ALUA)","ALUA","TX1","KP",35233,"blood_type_ab_allc2",0
"462","University of Alabama Hospital (ALUA)","ALUA","TX1","KP",35233,"blood_type_a_allc2",33.333333333
"463","University of Alabama Hospital (ALUA)","ALUA","TX1","KP",35233,"blood_type_b_allc2",33.333333333
"464","University of Alabama Hospital (ALUA)","ALUA","TX1","KP",35233,"blood_type_o_allc2",33.333333333
"465","University of Alabama Hospital (ALUA)","ALUA","TX1","KP",35233,"blood_type_unknown_allc2",0
"466","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KP",90095,"blood_type_ab_allc2",9.0909090909
"467","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KP",90095,"blood_type_a_allc2",45.454545455
"468","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KP",90095,"blood_type_b_allc2",18.181818182
"469","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KP",90095,"blood_type_o_allc2",27.272727273
"470","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","KP",90095,"blood_type_unknown_allc2",0
"471","University of California Davis Medical Center (CASM)","CASM","TX1","KP",95817,"blood_type_ab_allc2",0
"472","University of California Davis Medical Center (CASM)","CASM","TX1","KP",95817,"blood_type_a_allc2",0
"473","University of California Davis Medical Center (CASM)","CASM","TX1","KP",95817,"blood_type_b_allc2",33.333333333
"474","University of California Davis Medical Center (CASM)","CASM","TX1","KP",95817,"blood_type_o_allc2",66.666666667
"475","University of California Davis Medical Center (CASM)","CASM","TX1","KP",95817,"blood_type_unknown_allc2",0
"476","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KP",92868,"blood_type_ab_allc2",0
"477","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KP",92868,"blood_type_a_allc2",44.444444444
"478","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KP",92868,"blood_type_b_allc2",0
"479","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KP",92868,"blood_type_o_allc2",55.555555556
"480","University of California Irvine Medical Center (CAIM)","CAIM","TX1","KP",92868,"blood_type_unknown_allc2",0
"481","University of California San Diego Medical Center (CASD)","CASD","TX1","KP",92037,"blood_type_ab_allc2",0
"482","University of California San Diego Medical Center (CASD)","CASD","TX1","KP",92037,"blood_type_a_allc2",0
"483","University of California San Diego Medical Center (CASD)","CASD","TX1","KP",92037,"blood_type_b_allc2",25
"484","University of California San Diego Medical Center (CASD)","CASD","TX1","KP",92037,"blood_type_o_allc2",75
"485","University of California San Diego Medical Center (CASD)","CASD","TX1","KP",92037,"blood_type_unknown_allc2",0
"486","University of California San Francisco Medical Center (CASF)","CASF","TX1","KP",94118,"blood_type_ab_allc2",2.2471910112
"487","University of California San Francisco Medical Center (CASF)","CASF","TX1","KP",94118,"blood_type_a_allc2",33.707865169
"488","University of California San Francisco Medical Center (CASF)","CASF","TX1","KP",94118,"blood_type_b_allc2",12.359550562
"489","University of California San Francisco Medical Center (CASF)","CASF","TX1","KP",94118,"blood_type_o_allc2",51.685393258
"490","University of California San Francisco Medical Center (CASF)","CASF","TX1","KP",94118,"blood_type_unknown_allc2",0
"491","University of Chicago Medical Center (ILUC)","ILUC","TX1","KP",60637,"blood_type_ab_allc2",0
"492","University of Chicago Medical Center (ILUC)","ILUC","TX1","KP",60637,"blood_type_a_allc2",33.333333333
"493","University of Chicago Medical Center (ILUC)","ILUC","TX1","KP",60637,"blood_type_b_allc2",33.333333333
"494","University of Chicago Medical Center (ILUC)","ILUC","TX1","KP",60637,"blood_type_o_allc2",33.333333333
"495","University of Chicago Medical Center (ILUC)","ILUC","TX1","KP",60637,"blood_type_unknown_allc2",0
"496","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KP",45229,"blood_type_ab_allc2",0
"497","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KP",45229,"blood_type_a_allc2",68.75
"498","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KP",45229,"blood_type_b_allc2",12.5
"499","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KP",45229,"blood_type_o_allc2",18.75
"500","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","KP",45229,"blood_type_unknown_allc2",0
"501","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KP",80045,"blood_type_ab_allc2",0
"502","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KP",80045,"blood_type_a_allc2",64.705882353
"503","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KP",80045,"blood_type_b_allc2",11.764705882
"504","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KP",80045,"blood_type_o_allc2",23.529411765
"505","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","KP",80045,"blood_type_unknown_allc2",0
"506","University of Illinois Medical Center (ILUI)","ILUI","TX1","KP",60612,"blood_type_ab_allc2",11.111111111
"507","University of Illinois Medical Center (ILUI)","ILUI","TX1","KP",60612,"blood_type_a_allc2",27.777777778
"508","University of Illinois Medical Center (ILUI)","ILUI","TX1","KP",60612,"blood_type_b_allc2",5.5555555556
"509","University of Illinois Medical Center (ILUI)","ILUI","TX1","KP",60612,"blood_type_o_allc2",55.555555556
"510","University of Illinois Medical Center (ILUI)","ILUI","TX1","KP",60612,"blood_type_unknown_allc2",0
"511","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KP",52242,"blood_type_ab_allc2",0
"512","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KP",52242,"blood_type_a_allc2",0
"513","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KP",52242,"blood_type_b_allc2",0
"514","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KP",52242,"blood_type_o_allc2",100
"515","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","KP",52242,"blood_type_unknown_allc2",0
"516","University of Kansas Hospital (KSUK)","KSUK","TX1","KP",66103,"blood_type_ab_allc2",0
"517","University of Kansas Hospital (KSUK)","KSUK","TX1","KP",66103,"blood_type_a_allc2",40
"518","University of Kansas Hospital (KSUK)","KSUK","TX1","KP",66103,"blood_type_b_allc2",0
